gene	tpm
YBR064W	0
YBR065C	15.28756
YBR066C	22.002800597444
YBR067C	147.178
YBR068C	141.855
YBR069C	119.111
YBR070C	28.9769
YBR071W	75.7294
YBR072C-A	3.34592
YBR072W	286
YBR073W	39.7088
YBR074W	47.9838
YBR076C-A	18.52621
YBR076W	0
YBR077C	37.7715
YBR078W	425.6572
YBR079C	89.616
YBR080C	47.1315
YBR081C	19.7153
YBR082C	313.079
YBR083W	21.73075
YBR084C-A	1026.689
YBR084W	128.2516
YBR085C-A	360.353
YBR085W	24.36526
YBR086C	74.21384
YBR087W	34.8618
YBR088C	54.88349
YBR089C-A	44.9181
YBR089W	3.828202
YBR090C	11.142
YBR091C	47.9906
YBR092C	347.1551
YBR093C	16.8385
YBR094W	21.803089
YBR095C	21.508693126
YBR096W	86.8114135
YBR097W	16.9532
YBR098W	6.232563
YBR099C	0
YBR101C	48.1139
YBR102C	15.5995
YBR103C-A	3.63606
YBR103W	17.0473
YBR104W	29.639
YBR105C	77.6698
YBR106W	224.0112
YBR107C	18.4589
YBR108W	11.773337
YBR109C	217.4426
YBR109W-A	0.941327
YBR110W	45.0679
YBR111C	113.031
YBR111W-A	28.27095
YBR112C	17.30812
YBR113W	18.1767
YBR114W	34.0794
YBR115C	49.9754
YBR116C	8.29709
YBR117C	7.50599
YBR118W	6534.05
YBR119W	12.70758
YBR120C	14.6566
YBR121C	168.103
YBR121C-A	105.55
YBR122C	85.7348
YBR123C	13.0247000143313
YBR124W	4.5984
YBR125C	30.01230290277
YBR126C	106.9555
YBR126W-A	367.777
YBR126W-B	162.3661
YBR127C	429.141
YBR128C	5.78396
YBR129C	20.78287
YBR130C	26.0502
YBR131C-A	0
YBR131W	13.44822
YBR132C	16.58787
YBR133C	22.63824
YBR134W	1.17734
YBR135W	91.0356
YBR136W	17.4899
YBR137W	42.14711
YBR138C	6.35749
YBR139W	96.7819
YBR140C	40.4991
YBR141C	25.3585
YBR141W-A	3.65495
YBR142W	47.9503013332
YBR143C	162.9295
YBR144C	2.85479
YBR145W	14.30872
YBR146W	60.4325
YBR147W	5.55119
YBR148W	4.50525
YBR149W	103.5655
YBR150C	10.6794
YBR151W	75.8834
YBR152W	14.0064
YBR153W	23.4013
YBR154C	104.078000000581
YBR155W	33.4544
YBR156C	8.30098
YBR157C	43.5034
YBR158W	136.9554
YBR159W	83.0703
YBR160W	55.584
YBR161W	15.79571
YBR162C	162.8775
YBR162W-A	91.1263
YBR163W	22.992
YBR164C	61.8264
YBR165W	23.27472
YBR166C	35.6011398
YBR167C	20.94048
YBR168W	19.3335
YBR169C	40.5649
YBR170C	32.36799
YBR171W	75.9851
YBR172C	50.2448
YBR173C	101.1596
YBR174C	2.58433
YBR175W	33.9813
YBR176W	25.85363
YBR177C	58.9938
YBR178W	1.97326
YBR179C	19.7572
YBR180W	6.76178
YBR181C	897.9516
YBR182C	15.9185
YBR182C-A	19.7428
YBR183W	17.62772
YBR184W	5.11645
YBR185C	34.92023
YBR186W	4.52557
YBR187W	90.58467
YBR188C	31.4485
YBR189W	1439.108
YBR190W	0.908094
YBR191W	1276.89
YBR191W-A	40.3324
YBR192W	29.26239
YBR193C	30.5657
YBR194W	29.2327
YBR195C	22.81527
YBR196C	863.153
YBR196C-A	3.80639
YBR196C-B	227.026
YBR197C	34.9703
YBR198C	22.1431
YBR199W	70.84676
YBR200W	31.305679
YBR200W-A	34.173
YBR201C-A	7.13451
YBR201W	23.58111
YBR202W	31.95750677876
YBR203W	18.2961
YBR204C	21.80473
YBR205W	40.2977
YBR206W	54.68924
YBR207W	40.65056
YBR208C	23.1638
YBR209W	14.9073
YBR210W	44.5009107851
YBR211C	19.7283
YBR212W	17.8932
YBR213W	4.643241
YBR214W	13.50893
YBR215W	7.83353
YBR216C	17.829204617
YBR217W	17.1694
YBR218C	69.751806
YBR219C	0.524092
YBR220C	24.3020000226408
YBR221C	142.3608
YBR221W-A	0
YBR222C	61.979900595591
YBR223C	12.76266772
YBR223W-A	2.54745
YBR224W	1.47417
YBR225W	11.3998
YBR226C	8.69265
YBR227C	21.229
YBR228W	21.08825
YBR229C	57.2649
YBR230C	56.621
YBR230W-A	10.29477
YBR231C	17.25623
YBR232C	5.2833
YBR233W	8.32218
YBR233W-A	31.6354
YBR234C	98.0247
YBR235W	24.2461
YBR236C	39.3519
YBR237W	10.5901132116
YBR238C	25.47012
YBR239C	9.50116
YBR240C	7.4306
YBR241C	20.57118
YBR242W	19.4719
YBR243C	24.7961
YBR244W	51.0725
YBR245C	28.278
YBR246W	53.3047
YBR247C	62.9909
YBR248C	44.9889
YBR249C	172.7776
YBR250W	3.97946
YBR251W	24.1847
YBR252W	90.0818
YBR253W	42.3804
YBR254C	35.47116
YBR255C-A	17.59508
YBR255W	14.43403
YBR256C	82.5546
YBR257W	22.2085
YBR258C	14.2824
YBR259W	15.647678017
YBR260C	23.10042
YBR261C	71.8687
YBR262C	58.0338
YBR263W	152.8483
YBR264C	22.3055
YBR265W	48.3168
YBR266C	2.94427
YBR267W	53.0187
YBR268W	74.5363
YBR269C	48.3378
YBR270C	11.1222
YBR271W	29.2262
YBR272C	22.05871
YBR273C	31.251898016
YBR274W	22.6595642
YBR275C	17.1968
YBR276C	34.572465
YBR277C	1.84792
YBR278W	16.29892
YBR279W	29.4444
YBR280C	11.10024
YBR281C	21.49159
YBR282W	34.97837
YBR283C	119.5709
YBR284W	5.08414
YBR285W	7.04696
YBR286W	391.541
YBR287W	110.376
YBR288C	20.72548
YBR289W	8.92842
YBR290W	35.3023
YBR291C	19.45376
YBR292C	7.01056
YBR293W	19.8784
YBR294W	15.2302
YBR295W	23.0759
YBR296C	3.11153
YBR296C-A	15.3101
YBR297W	9.25209
YBR298C	9.40171
YBR298C-A	2.21537
YBR299W	3.5044
YBR300C	1.60425
YBR301W	3.76014
YBR302C	29.3719
YCL001W	78.3592
YCL001W-A	6.59922
YCL001W-B	23.9248
YCL002C	27.1798
YCL004W	9.562469
YCL005W	27.93192
YCL005W-A	270.0763
YCL007C	0
YCL008C	12.0099
YCL009C	164.0213
YCL010C	17.8878
YCL011C	63.9514
YCL012C	42.54585
YCL014W	31.7528
YCL016C	15.65809
YCL017C	66.8097
YCL018W	0
YCL019W	32.9852
YCL020W	9.49123e-08
YCL021W-A	62.0454
YCL022C	3.94888
YCL023C	2.82355
YCL024W	8.80504
YCL025C	19.3661
YCL026C-A	8.151261
YCL026C-B	19.0637
YCL027W	5.03869
YCL028W	97.1796
YCL029C	20.3685
YCL030C	34.7532
YCL031C	65.4199646737
YCL032W	15.65666
YCL033C	74.74237
YCL034W	39.2463
YCL035C	162.6451
YCL036W	46.2177
YCL037C	40.0983
YCL038C	17.49542
YCL039W	8.44655
YCL040W	118.7012
YCL041C	0.678124
YCL042W	2.57548
YCL043C	650.431
YCL044C	6.311811015
YCL045C	77.4869065
YCL046W	0
YCL047C	42.4563
YCL048W	1.4838
YCL048W-A	15.8426
YCL049C	50.9228
YCL050C	122.906
YCL051W	17.551949
YCL052C	42.47544
YCL054W	39.4796
YCL054W-A	154.326
YCL055W	18.52934
YCL056C	22.298
YCL057C-A	87.0275
YCL057W	70.9097
YCL058C	11.1224
YCL058W-A	3.14702
YCL059C	58.5016
YCL061C	7.44341
YCL063W	20.4357
YCL064C	178.7323
YCL065W	0
YCL066W	0.114178
YCL067C	10.3077
YCL068C	0
YCL069W	0
YCL073C	0
YCL076W	0
YCR001W	15.5229
YCR002C	57.7735
YCR003W	40.1943
YCR004C	120.1917
YCR005C	174.1418
YCR006C	19.6587
YCR007C	31.997
YCR008W	70.1545
YCR009C	111.9689
YCR010C	3.817488
YCR011C	50.2330132298
YCR012W	3698.54
YCR013C	0
YCR014C	14.4686
YCR015C	20.3213
YCR016W	30.6073
YCR017C	59.7412
YCR018C	108.513
YCR018C-A	138.785
YCR019W	17.86019
YCR020C	5.27065
YCR020C-A	44.2158
YCR020W-B	28.4373
YCR021C	61.8141
YCR022C	3.16455
YCR023C	25.5838
YCR024C	16.43668
YCR024C-A	558.786
YCR024C-B	148.88
YCR025C	5.151248
YCR026C	33.46263
YCR027C	24.77746
YCR028C	28.58608
YCR028C-A	193.5827
YCR030C	12.44558
YCR031C	1576.708
YCR032W	18.5496
YCR033W	30.3119
YCR034W	68.8799
YCR035C	43.0077
YCR036W	59.6469
YCR037C	22.9916
YCR038C	6.47215
YCR038W-A	0
YCR039C	10.3077
YCR040W	0.114178
YCR041W	16.5866
YCR042C	17.0397
YCR043C	89.099
YCR044C	33.6357
YCR045C	0.976277
YCR045W-A	13.81201
YCR046C	84.169
YCR047C	37.4356
YCR047W-A	0
YCR048W	62.0098
YCR049C	27.4266
YCR050C	0
YCR051W	75.089
YCR052W	33.7137
YCR053W	146.4054
YCR054C	22.324
YCR057C	80.6239000039535
YCR059C	53.2847
YCR060W	132.214
YCR061W	21.462743
YCR063W	8.26104
YCR064C	5.25218
YCR065W	14.15046
YCR066W	13.33532
YCR067C	31.64137
YCR068W	19.3813
YCR069W	61.2881
YCR071C	56.2651
YCR072C	48.42337
YCR073C	16.1616
YCR073W-A	74.3769
YCR075C	14.6804
YCR075W-A	37.5991
YCR076C	30.5946
YCR077C	57.1157
YCR079W	26.37803
YCR081C-A	0
YCR081W	13.6961
YCR082W	154.474
YCR083W	73.0587
YCR084C	52.458
YCR085W	1.01057
YCR086W	21.6035
YCR087C-A	13.00442
YCR087W	46.5774
YCR088W	84.257
YCR089W	3.20857
YCR090C	57.7057
YCR091W	4.710600166934
YCR092C	12.7648
YCR093W	64.2256
YCR094W	26.11725
YCR095C	12.549109242
YCR095W-A	5.300963
YCR096C	13.8373
YCR097W	36.69027
YCR097W-A	0
YCR098C	2.4966527
YCR099C	11.299
YCR100C	9.02455
YCR101C	11.1526
YCR102C	5.870183
YCR102W-A	12.1662
YCR104W	0.913418
YCR105W	6.3218
YCR106W	13.2782
YCR107W	19.5887
YCR108C	0.525917
YDL001W	15.6909
YDL002C	30.782
YDL003W	19.8145
YDL004W	81.5721
YDL005C	11.92776
YDL006W	26.75558
YDL007C-A	0.265355
YDL007W	77.1669
YDL008W	48.6153
YDL009C	1.67481
YDL010W	24.4994
YDL011C	19.3643
YDL012C	88.7621
YDL013W	21.4301
YDL014W	211.6907
YDL015C	139.15693
YDL016C	2.12489
YDL017W	18.49135
YDL018C	26.5459
YDL019C	27.6295
YDL020C	27.4465
YDL021W	31.8971
YDL022C-A	5.14821
YDL022W	84.6441
YDL023C	22.3009
YDL024C	8.59477000883554
YDL025C	17.13456
YDL025W-A	0
YDL026W	3.79029
YDL027C	19.35246
YDL028C	12.9682
YDL029W	97.8941
YDL030W	12.65114
YDL031W	43.3033
YDL032W	4.90129
YDL033C	25.3437
YDL034W	37.1946
YDL035C	24.4652
YDL036C	21.81316705
YDL037C	30.9224
YDL039C	43.9322
YDL040C	65.9416000036285
YDL041W	2.10522
YDL042C	21.23800182561
YDL043C	25.65095
YDL044C	12.98344
YDL045C	28.295803
YDL045W-A	74.9028
YDL046W	82.12267
YDL047W	61.5905
YDL048C	41.4259
YDL049C	30.7063
YDL050C	40.6975
YDL051W	171.409
YDL052C	49.4407
YDL053C	44.64076
YDL054C	26.7739000034341
YDL055C	764.338
YDL056W	16.0927
YDL057W	12.65768
YDL058W	31.8094
YDL059C	12.3081
YDL060W	54.8711
YDL061C	149.029
YDL062W	29.2812
YDL063C	62.8274
YDL064W	101.031
YDL065C	12.6457
YDL066W	123.8007
YDL067C	99.4743
YDL068W	4.4569
YDL069C	9.79287
YDL070W	42.1684
YDL071C	0.499681
YDL072C	116.3904
YDL073W	24.2399
YDL074C	33.5512
YDL075W	1380.0149
YDL076C	43.7451
YDL077C	28.2436
YDL078C	77.8875
YDL079C	15.6324
YDL080C	26.41868
YDL081C	1269.06
YDL082W	626.1848
YDL083C	1048.6642
YDL084W	257.6689
YDL085C-A	54.76233
YDL085W	0
YDL086C-A	10.9222
YDL086W	74.8669
YDL087C	24.76596
YDL088C	27.73712
YDL089W	11.14048
YDL090C	15.26948
YDL091C	15.50127
YDL092W	95.241
YDL093W	26.7809
YDL094C	2.12816
YDL095W	163.8461
YDL096C	64.6902
YDL097C	73.2031
YDL098C	15.964632
YDL099W	21.5389
YDL100C	206.2573
YDL101C	11.7333
YDL102W	22.5246
YDL103C	45.713
YDL104C	8.931603
YDL105W	8.93238
YDL106C	14.29067
YDL107W	11.3467
YDL108W	29.72479
YDL109C	9.82934
YDL110C	33.4436
YDL111C	100.192
YDL112W	33.9092
YDL113C	16.50235
YDL114W	2.31825
YDL114W-A	1.31546
YDL115C	18.47018
YDL116W	37.9913
YDL117W	37.0496
YDL118W	2.23719
YDL119C	17.69093
YDL120W	36.3984
YDL121C	91.8707
YDL122W	48.6938
YDL123W	25.39675097
YDL124W	291.2575
YDL125C	221.2582
YDL126C	304.5
YDL127W	33.9407
YDL128W	51.77791
YDL129W	19.87858
YDL130W	1113.179
YDL130W-A	51.2936
YDL131W	112.2994
YDL132W	51.5222
YDL133C-A	489.551
YDL133W	26.4826
YDL134C	80.9392
YDL135C	73.5558
YDL136W	774.9255
YDL137W	105.96
YDL138W	16.4247
YDL139C	11.44174
YDL140C	68.3073
YDL141W	27.0408
YDL142C	17.84172
YDL143W	121.1298
YDL144C	40.448
YDL145C	131.8787
YDL146W	10.37274
YDL147W	109.264
YDL148C	34.36877
YDL149W	10.0963
YDL150W	34.755912
YDL151C	7.26035
YDL152W	0.247681
YDL153C	22.89343
YDL154W	6.01121
YDL155W	29.4122
YDL156W	6.34891
YDL157C	114.5828
YDL158C	0
YDL159C-B	0
YDL159W	15.15104
YDL159W-A	15.0301
YDL160C	111.043
YDL160C-A	21.75941
YDL161W	20.83562
YDL162C	0.426487
YDL163W	0
YDL164C	21.454168953
YDL165W	49.1479
YDL166C	41.4811
YDL167C	38.93704
YDL168W	68.6463
YDL169C	7.13746
YDL170W	16.44802
YDL171C	71.7363
YDL172C	15.3358
YDL173W	59.487
YDL174C	38.2897
YDL175C	12.6644000076984
YDL176W	13.225392
YDL177C	15.40215
YDL178W	32.93369
YDL179W	61.4613
YDL180W	17.514469
YDL181W	63.42
YDL182W	95.1709
YDL183C	12.2089
YDL184C	138.863
YDL185C-A	1.16866
YDL185W	429.2733773
YDL186W	4.79105
YDL187C	3.575385
YDL188C	42.1935135
YDL189W	21.8801
YDL190C	41.2897
YDL191W	1425.521
YDL192W	330.838
YDL193W	38.8569
YDL194W	16.7865
YDL195W	41.2039
YDL196W	0.924388
YDL197C	15.32311
YDL198C	30.07165
YDL199C	5.90495
YDL200C	22.6829
YDL201W	74.5278
YDL202W	38.8025
YDL203C	19.645344
YDL204W	11.2551
YDL204W-A	7.6694
YDL205C	58.466
YDL206W	14.47493
YDL207W	20.4649
YDL208W	158.4372
YDL209C	14.33106
YDL210W	3.89422
YDL211C	4.9459
YDL212W	154.853
YDL213C	43.7227
YDL214C	6.1136
YDL215C	41.34444
YDL216C	9.64824
YDL217C	27.45196
YDL218W	6.68142
YDL219W	52.0309
YDL220C	11.3647
YDL221W	17.4316
YDL222C	9.02011
YDL223C	10.5701
YDL224C	29.647
YDL225W	32.83386
YDL226C	71.7045
YDL227C	14.5498
YDL228C	220.506
YDL229W	916.729
YDL230W	18.52927
YDL231C	25.1146
YDL232W	65.4973
YDL233W	13.6927
YDL234C	74.4742
YDL235C	90.732400232038
YDL236W	73.4244
YDL237W	61.3135
YDL238C	13.576
YDL239C	6.88082
YDL240C-A	9.87608
YDL240W	14.7821
YDL241W	24.4708
YDL242W	2.10977
YDL243C	12.60177
YDL244W	2.8319
YDL245C	9.45684
YDL246C	7.07501
YDL247W	13.9139
YDL247W-A	13.1324
YDL248W	11.1492
YDR001C	71.144
YDR002W	288.085
YDR003W	26.6739
YDR003W-A	15.5694
YDR004W	17.3938
YDR005C	26.83781
YDR006C	31.93316
YDR007W	50.7959
YDR008C	8.93982
YDR009W	6.72329
YDR010C	12.5941
YDR011W	92.0831
YDR012W	541.281
YDR013W	23.9221
YDR014W	10.5409
YDR014W-A	5.17084
YDR015C	2.9058
YDR016C	27.5185
YDR017C	34.5447
YDR018C	7.26066
YDR019C	24.34737
YDR020C	16.4824
YDR021W	21.64569
YDR022C	20.04379
YDR023W	243.6698
YDR024W	0.344212
YDR025W	1204.2731
YDR026C	21.502224735
YDR027C	16.9484836355
YDR028C	43.433319411
YDR029W	48.239
YDR030C	10.25196
YDR031W	26.5285
YDR032C	184.6621
YDR033W	838.472
YDR034C	25.74995
YDR034C-A	3126.85
YDR034C-C	25.6939
YDR034C-D	24.6117
YDR034W-B	24.2146
YDR035W	113.1961
YDR036C	25.17097
YDR037W	287.5315
YDR038C	50.2423
YDR039C	61.1995
YDR040C	61.1318
YDR041W	46.2966
YDR042C	11.3533
YDR043C	34.4868
YDR044W	76.7521
YDR045C	50.8869
YDR046C	53.35145
YDR047W	58.8017
YDR048C	0.480407
YDR049W	24.41
YDR050C	1800.874
YDR051C	29.7723
YDR052C	19.4287
YDR053W	21.7904
YDR054C	64.1422
YDR055W	201.0048
YDR056C	66.2966
YDR057W	21.320682
YDR058C	15.59198
YDR059C	31.3773
YDR060W	74.60190333814
YDR061W	34.78425
YDR062W	82.3876
YDR063W	67.8624
YDR064W	1524.006
YDR065W	20.49562
YDR066C	10.1587
YDR067C	13.3104
YDR068W	18.54466
YDR069C	20.3831
YDR070C	12.39839
YDR071C	130.2318
YDR072C	59.285019
YDR073W	31.55341
YDR074W	36.3706
YDR075W	30.64442
YDR076W	8.24682
YDR077W	333.595
YDR078C	12.0897
YDR079C-A	18.32935
YDR079W	53.0439
YDR080W	17.3121
YDR081C	16.2916
YDR082W	18.1350000002175
YDR083W	21.460600000284
YDR084C	22.6769
YDR085C	20.529
YDR086C	77.7038
YDR087C	54.47561
YDR088C	12.876
YDR089W	16.2499
YDR090C	20.80879
YDR091C	108.554
YDR092W	93.27917
YDR093W	37.3139
YDR094W	43.44706
YDR095C	2.23967
YDR096W	12.7682
YDR097C	19.36074
YDR098C	77.9596
YDR098C-A	245.501
YDR098C-B	37.202
YDR099W	105.716
YDR100W	52.3515
YDR101C	98.1543
YDR102C	6.11932
YDR103W	22.2251
YDR104C	10.4699
YDR105C	27.05788
YDR106W	3.16072
YDR107C	19.12772
YDR108W	13.38804
YDR109C	17.7158
YDR110W	21.2429
YDR111C	43.8254
YDR112W	0
YDR113C	10.72575
YDR114C	1.34546
YDR115W	73.4841
YDR116C	39.4771
YDR117C	20.47348
YDR118W	7.88477
YDR118W-A	5.80192
YDR119W	53.8419648
YDR119W-A	12.63447
YDR120C	44.84357
YDR121W	38.6007
YDR122W	33.6562
YDR123C	24.06933
YDR124W	11.4936
YDR125C	9.49546
YDR126W	14.64683
YDR127W	83.7865
YDR128W	32.4066
YDR129C	115.1777
YDR130C	13.2226
YDR131C	12.7757
YDR132C	15.78272
YDR133C	104.18781
YDR135C	77.5465
YDR136C	2.70891
YDR137W	21.2219
YDR138W	19.8444
YDR139C	105.6967
YDR140W	41.90525
YDR141C	38.7206
YDR142C	19.799111
YDR143C	27.44579
YDR144C	45.9813
YDR145W	21.78045
YDR146C	16.8397
YDR147W	17.67877
YDR148C	43.1876
YDR149C	21.6312
YDR150W	28.0593
YDR151C	28.4476
YDR152W	63.0725
YDR153C	29.7272
YDR154C	1586.936
YDR155C	0
YDR156W	191.406
YDR157W	3.82949
YDR158W	255.826
YDR159W	19.395
YDR160W	16.2853
YDR161W	48.8028
YDR162C	20.13252
YDR163W	17.0505
YDR164C	23.039367944
YDR165W	58.9456
YDR166C	16.4866
YDR167W	24.23768
YDR168W	55.6738
YDR169C	14.06155
YDR169C-A	43.6855
YDR170C	60.1189
YDR170W-A	11.0815
YDR171W	18.7731
YDR172W	133.59611
YDR173C	13.0488
YDR174W	121.7299
YDR175C	33.2587
YDR176W	18.0793
YDR177W	73.1569
YDR178W	29.08064
YDR179C	8.611563
YDR179W-A	12.1575
YDR180W	18.2176
YDR181C	13.45828
YDR182W	38.8443
YDR182W-A	2.23047
YDR183C-A	0.178873
YDR183W	16.16457
YDR184C	40.8563
YDR185C	16.7999
YDR186C	33.4009
YDR187C	27.9827
YDR188W	142.3423
YDR189W	40.94
YDR190C	78.619
YDR191W	10.62395
YDR192C	22.0044
YDR193W	3.26099
YDR194C	72.0973
YDR194W-A	3.9841
YDR195W	8.581396
YDR196C	36.0354
YDR197W	21.60627
YDR198C	24.56163
YDR199W	0.326301
YDR200C	16.407
YDR201W	18.99813
YDR202C	18.76525
YDR203W	18.2606
YDR204W	40.7579
YDR205W	16.494
YDR206W	41.0805
YDR207C	9.90771
YDR208W	29.4751
YDR209C	88.8262
YDR210C-C	17.3567
YDR210C-D	34.3442
YDR210W	37.3353
