gene	tpm
YBR011C	734.439
YBR012C	106.612
YBR012W-A	99.5462
YBR012W-B	43.7936
YBR013C	57.6473
YBR014C	48.8864
YBR015C	126.4729
YBR016W	62.7924
YBR017C	74.07
YBR018C	5.56095
YBR019C	10.6988
YBR020W	0.765763
YBR021W	12.746445
YBR022W	33.0506
YBR023C	64.2686
YBR024W	14.5328
YBR025C	424.907
YBR026C	64.70256
YBR027C	0.162634
YBR028C	31.9335
YBR029C	60.9178
YBR030W	24.98791
YBR031W	738.874
YBR032W	22.4221
YBR033W	10.8681
YBR034C	146.7805
YBR035C	99.6751
YBR036C	113.1886
YBR037C	40.9062
YBR038W	33.2644
YBR039W	88.4961
YBR040W	6.02445
YBR041W	35.9082
YBR042C	38.6102
YBR043C	27.9055
YBR044C	21.8619
YBR045C	6.42529
YBR046C	29.7421
YBR047W	13.02888
YBR048W	832.803
YBR049C	21.42058
YBR050C	5.8946
YBR051W	0.490048
YBR052C	115.668
YBR053C	64.2043
YBR054W	399.162
YBR055C	22.123956689
YBR056C-B	0
YBR056W	44.923516577
YBR056W-A	108.323
YBR057C	25.6437000013469
YBR058C	42.1670000004597
YBR058C-A	84.9705
YBR059C	44.8979
YBR060C	22.8084976
YBR061C	39.6851
YBR062C	44.0808
YBR063C	25.6555
YBR064W	0
YBR065C	20.6802
YBR066C	28.16355
YBR067C	186.0126
YBR068C	188.665
YBR069C	128.082
YBR070C	34.8838
YBR071W	87.8957
YBR072C-A	0
YBR072W	308.883
YBR073W	44.3447
YBR074W	55.1353
YBR076C-A	18.33087
YBR076W	0
YBR077C	43.21786
YBR078W	539.8276
YBR079C	101.024000001738
YBR080C	56.3857
YBR081C	21.6319
YBR082C	348.8684
YBR083W	24.227
YBR084C-A	1013.7094
YBR084W	132.8944
YBR085C-A	465.333
YBR085W	25.59766
YBR086C	102.24167
YBR087W	39.356
YBR088C	63.46017
YBR089C-A	51.9796
YBR089W	7.64926
YBR090C	13.1119
YBR091C	51.7562
YBR092C	406.3666
YBR093C	21.0966
YBR094W	25.05768
YBR095C	22.40193
YBR096W	112.142000293157
YBR097W	18.3586
YBR098W	7.13312
YBR099C	0
YBR101C	49.7966
YBR102C	19.2555
YBR103C-A	6.19633
YBR103W	19.48562
YBR104W	32.9604
YBR105C	100.5371
YBR106W	250.8104
YBR107C	24.2675
YBR108W	17.67954
YBR109C	226.5613
YBR109W-A	0.604668
YBR110W	52.9754
YBR111C	115.234
YBR111W-A	26.03061
YBR112C	24.49817
YBR113W	23.7673
YBR114W	38.1789
YBR115C	55.973
YBR116C	4.95836
YBR117C	10.0576
YBR118W	6791.3
YBR119W	15.17166
YBR120C	13.86586
YBR121C	179.35
YBR121C-A	101.384
YBR122C	94.1305
YBR123C	15.28996
YBR124W	3.39821
YBR125C	38.25482
YBR126C	128.8084
YBR126W-A	360.078
YBR126W-B	153.2633
YBR127C	458.97
YBR128C	4.86077
YBR129C	22.52332
YBR130C	28.0707
YBR131C-A	0
YBR131W	14.76495
YBR132C	19.9787
YBR133C	26.53295
YBR134W	1.52787
YBR135W	113.3981
YBR136W	20.1431
YBR137W	51.4686
YBR138C	7.29793
YBR139W	110.3041
YBR140C	49.0199
YBR141C	22.4686356667
YBR141W-A	8.45364
YBR142W	50.503200460797
YBR143C	167.9071
YBR144C	2.70939
YBR145W	17.83704
YBR146W	65.3576
YBR147W	6.18832
YBR148W	4.24561
YBR149W	123.1017
YBR150C	11.2961
YBR151W	89.1855
YBR152W	13.4092
YBR153W	24.541
YBR154C	99.36385
YBR155W	32.3327
YBR156C	9.47067
YBR157C	52.7423
YBR158W	150.8564
YBR159W	92.6316
YBR160W	63.7839
YBR161W	18.44389
YBR162C	210.6856
YBR162W-A	87.1836
YBR163W	24.62394
YBR164C	64.7206
YBR165W	28.1895
YBR166C	37.3889
YBR167C	23.49726
YBR168W	21.7268
YBR169C	47.368
YBR170C	37.02601
YBR171W	82.6262
YBR172C	55.9297
YBR173C	125.6856
YBR174C	7.97477
YBR175W	39.6273
YBR176W	26.52396
YBR177C	70.4833
YBR178W	1.46876
YBR179C	21.6444
YBR180W	7.54101
YBR181C	919.1098
YBR182C	22.2443
YBR182C-A	18.2925
YBR183W	21.34981
YBR184W	5.71002
YBR185C	39.9613
YBR186W	5.92836
YBR187W	91.44089
YBR188C	35.1853
YBR189W	1347.414
YBR190W	1.28784
YBR191W	1380.5137
YBR191W-A	28.7375
YBR192W	32.78584
YBR193C	33.8684
YBR194W	31.8649
YBR195C	25.45845
YBR196C	998.758
YBR196C-A	3.9127
YBR196C-B	261.021
YBR197C	35.6301
YBR198C	22.6867000002847
YBR199W	81.51312
YBR200W	36.33554436
YBR200W-A	63.6223
YBR201C-A	17.79999
YBR201W	26.03448
YBR202W	35.2811000003267
YBR203W	24.2457
YBR204C	24.8783
YBR205W	46.6491
YBR206W	53.2206165671
YBR207W	48.212
YBR208C	26.668
YBR209W	14.3578
YBR210W	48.9294
YBR211C	22.9942
YBR212W	27.4566
YBR213W	6.14122
YBR214W	19.79635
YBR215W	9.84498
YBR216C	20.66378
YBR217W	19.6673
YBR218C	78.96807
YBR219C	0.650719
YBR220C	26.980721
YBR221C	159.5316
YBR221W-A	6.86897
YBR222C	75.0070000002933
YBR223C	13.9707
YBR223W-A	0
YBR224W	1.38246
YBR225W	14.7504
YBR226C	10.6009
YBR227C	19.1496
YBR228W	23.55415
YBR229C	65.4131
YBR230C	74.0333
YBR230W-A	5.66412
YBR231C	15.4955
YBR232C	3.91372
YBR233W	10.62376
YBR233W-A	30.6108
YBR234C	116.2945
YBR235W	28.62
YBR236C	38.7478
YBR237W	11.200755487
YBR238C	34.98475
YBR239C	13.9979
YBR240C	8.87326
YBR241C	24.83377
YBR242W	21.6216
YBR243C	28.34891
YBR244W	55.0046
YBR245C	32.3591
YBR246W	63.89
YBR247C	59.8053
YBR248C	45.8143
YBR249C	180.5723
YBR250W	5.84691
YBR251W	25.7396877
YBR252W	93.4415
YBR253W	43.6556
YBR254C	40.8391
YBR255C-A	14.8057
YBR255W	14.2588
YBR256C	85.5335
YBR257W	20.62667
YBR258C	15.1921
YBR259W	18.36235
YBR260C	26.9623
YBR261C	77.8400000186472
YBR262C	65.46819
YBR263W	165.3373
YBR264C	26.760423
YBR265W	54.9145
YBR266C	1.45537
YBR267W	56.8774
YBR268W	81.7152
YBR269C	50.9741
YBR270C	13.0179
YBR271W	29.0118
YBR272C	24.4640000977554
YBR273C	32.39750299718
YBR274W	27.00917
YBR275C	18.7838
YBR276C	37.74206
YBR277C	1.71743
YBR278W	16.24821
YBR279W	31.3254
YBR280C	12.78467
YBR281C	24.19147
YBR282W	39.21006
YBR283C	139.7551
YBR284W	6.14278
YBR285W	7.58706
YBR286W	448.568
YBR287W	125.5817
YBR288C	21.40331
YBR289W	12.122
YBR290W	36.38945
YBR291C	24.1491
YBR292C	10.1328
YBR293W	22.6492
YBR294W	17.5766
YBR295W	26.513
YBR296C	3.91468
YBR296C-A	28.1164
YBR297W	10.3905
YBR298C	10.1819
YBR298C-A	3.74693
YBR299W	4.15165
YBR300C	1.5747
YBR301W	4.65806
YBR302C	31.3078
YCL001W	94.8102
YCL001W-A	6.52481
YCL001W-B	21.8749
YCL002C	27.4706
YCL004W	13.70614
YCL005W	29.90407
YCL005W-A	265.8249
YCL007C	0
YCL008C	15.242
YCL009C	201.6921
YCL010C	23.181417
YCL011C	67.9741
YCL012C	46.54432
YCL014W	39.3919
YCL016C	18.21695
YCL017C	72.4877
YCL018W	0
YCL019W	43.1506
YCL020W	1.43756
YCL021W-A	83.271
YCL022C	1.64847
YCL023C	2.70137
YCL024W	9.22819
YCL025C	25.27116
YCL026C-A	10.734831
YCL026C-B	20.5377
YCL027W	5.9075
YCL028W	111.2754
YCL029C	21.93911
YCL030C	29.8564
YCL031C	66.556369004
YCL032W	18.70948
YCL033C	82.08031
YCL034W	45.7522
YCL035C	191.5826
YCL036W	49.001
YCL037C	52.1061
YCL038C	20.25761
YCL039W	10.6136
YCL040W	144.7387
YCL041C	1.36404
YCL042W	6.01016
YCL043C	859.179
YCL044C	12.61426
YCL045C	101.32091
YCL046W	17.66
YCL047C	45.0228
YCL048W	1.63737
YCL048W-A	24.715
YCL049C	59.7411
YCL050C	142.0656
YCL051W	19.27451
YCL052C	47.30143
YCL054W	39.0556
YCL054W-A	149.716
YCL055W	20.58795
YCL056C	27.0087
YCL057C-A	105.4799
YCL057W	82.4029
YCL058C	11.3916
YCL058W-A	1.04507
YCL059C	53.5674
YCL061C	9.01222
YCL063W	24.29511
YCL064C	183.3995
YCL065W	0
YCL066W	0.190481
YCL067C	13.0251
YCL068C	0.211672
YCL069W	0
YCL073C	0
YCL076W	0
YCR001W	20.0495
YCR002C	62.131
YCR003W	39.7181
YCR004C	136.7987
YCR005C	203.0469
YCR006C	24.095
YCR007C	45.8905
YCR008W	83.3871
YCR009C	130.5688
YCR010C	3.9326826
YCR011C	57.58590352304
YCR012W	4294.42
YCR013C	0
YCR014C	14.5528
YCR015C	23.5655
YCR016W	29.3951
YCR017C	66.0669
YCR018C	109.111
YCR018C-A	143.464
YCR019W	20.70755
YCR020C	7.54355
YCR020C-A	51.9792
YCR020W-B	27.021
YCR021C	104.8469
YCR022C	4.53038
YCR023C	27.6018
YCR024C	18.53344
YCR024C-A	655.97
YCR024C-B	135.279
YCR025C	7.20236
YCR026C	40.2501
YCR027C	29.9956
YCR028C	33.24225
YCR028C-A	210.0109
YCR030C	16.56452
YCR031C	1609.576
YCR032W	21.2366
YCR033W	37.2295
YCR034W	68.847
YCR035C	42.90623
YCR036W	69.8441
YCR037C	27.5846
YCR038C	9.20291
YCR038W-A	0
YCR039C	13.0251
YCR040W	0.190481
YCR041W	18.0523
YCR042C	18.4823
YCR043C	102.899
YCR044C	41.6921
YCR045C	0.015589
YCR045W-A	15.79616
YCR046C	101.279
YCR047C	39.67424
YCR047W-A	0
YCR048W	66.03578
YCR049C	21.7406
YCR050C	0
YCR051W	79.0974
YCR052W	38.124
YCR053W	166.7833
YCR054C	22.4472
YCR057C	86.29070424
YCR059C	58.54327
YCR060W	143.348
YCR061W	28.13954
YCR063W	10.12148
YCR064C	2.70097
YCR065W	15.55272
YCR066W	13.367349
YCR067C	41.1335
YCR068W	26.9181
YCR069W	79.7195
YCR071C	59.6674
YCR072C	54.2732
YCR073C	19.0307
YCR073W-A	74.9941
YCR075C	16.4159
YCR075W-A	38.14717
YCR076C	35.0565
YCR077C	59.3245
YCR079W	33.38896
YCR081C-A	0
YCR081W	15.9375
YCR082W	178.4107
YCR083W	79.5415
YCR084C	83.7896
YCR085W	1.16422
YCR086W	25.4008
YCR087C-A	24.41062
YCR087W	42.6085
YCR088W	91.8775
YCR089W	6.70294
YCR090C	59.5418
YCR091W	5.85308374
YCR092C	14.1522
YCR093W	75.5143
YCR094W	32.5997
YCR095C	13.63001
YCR095W-A	4.88961
YCR096C	20.4219
YCR097W	29.31127
YCR097W-A	0
YCR098C	2.92499
YCR099C	10.14
YCR100C	10.0965
YCR101C	14.3275
YCR102C	6.69201
YCR102W-A	19.1095
YCR104W	1.18365
YCR105W	9.18041
YCR106W	15.3014
YCR107W	22.4306
YCR108C	1.58729
YDL001W	16.373900000751
YDL002C	29.4803
YDL003W	21.1772
YDL004W	91.73491
YDL005C	12.14472
YDL006W	32.58935
YDL007C-A	1.08091
YDL007W	82.5763
YDL008W	50.027
YDL009C	1.21919
YDL010W	28.7736
YDL011C	14.5186
YDL012C	111.2399
YDL013W	24.616508
YDL014W	212.9414
YDL015C	154.095819
YDL016C	2.09584
YDL017W	20.58362
YDL018C	32.2326
YDL019C	35.8162
YDL020C	31.89638
YDL021W	36.13475
YDL022C-A	10.7952
YDL022W	108.4081
YDL023C	39.8471
YDL024C	10.4192000003314
YDL025C	21.13881
YDL025W-A	0
YDL026W	0.374187
YDL027C	21.34702
YDL028C	15.5182
YDL029W	101.0355
YDL030W	14.95103
YDL031W	46.0561
YDL032W	7.99982
YDL033C	30.0768
YDL034W	41.2549
YDL035C	32.0998
YDL036C	23.18409
YDL037C	70.1843
YDL039C	93.2451
YDL040C	71.3182409312
YDL041W	1.71194
YDL042C	24.65542883
YDL043C	25.93774
YDL044C	14.92714
YDL045C	33.6911
YDL045W-A	77.8
YDL046W	110.10161
YDL047W	73.8319
YDL048C	63.5723
YDL049C	33.976
YDL050C	35.6173
YDL051W	191.461
YDL052C	68.1063
YDL053C	43.2577
YDL054C	29.504985
YDL055C	934.488
YDL056W	18.2463
YDL057W	19.03755
YDL058W	32.4401
YDL059C	14.8471
YDL060W	54.1407
YDL061C	136.807
YDL062W	31.5732
YDL063C	68.4589
YDL064W	108.131
YDL065C	13.6168
YDL066W	133.3168
YDL067C	105.8944
YDL068W	4.9634
YDL069C	9.09179
YDL070W	49.277
YDL071C	0.449815
YDL072C	135.3494
YDL073W	27.8524
YDL074C	32.969346164
YDL075W	1296.4049
YDL076C	47.3174
YDL077C	29.383
YDL078C	90.2321
YDL079C	19.6984
YDL080C	34.064
YDL081C	1216.211
YDL082W	655.9474
YDL083C	1065.9117
YDL084W	264.276
YDL085C-A	53.5367
YDL085W	0
YDL086C-A	16.859083106
YDL086W	87.2067
YDL087C	28.20156
YDL088C	33.6514
YDL089W	12.45796
YDL090C	16.69596
YDL091C	18.00515
YDL092W	101.3846
YDL093W	31.0592
YDL094C	2.34288
YDL095W	195.9649
YDL096C	59.9815
YDL097C	82.288
YDL098C	19.9707
YDL099W	21.33996
YDL100C	224.6603
YDL101C	13.4300245812
YDL102W	24.8866
YDL103C	50.5281
YDL104C	10.22416
YDL105W	9.78022
YDL106C	16.68762
YDL107W	14.00384
YDL108W	33.65463
YDL109C	12.7283
YDL110C	41.7075
YDL111C	109.788
YDL112W	38.4551
YDL113C	17.52201
YDL114W	4.59298
YDL114W-A	2.37745
YDL115C	21.3615
YDL116W	39.5364145
YDL117W	36.4562
YDL118W	0.964404
YDL119C	18.34876
YDL120W	38.18544
YDL121C	88.3612
YDL122W	53.3371
YDL123W	38.84021
YDL124W	363.366
YDL125C	255.3471
YDL126C	330.474
YDL127W	36.6353
YDL128W	59.2758
YDL129W	20.19865
YDL130W	1167.969
YDL130W-A	61.93167
YDL131W	120.2126
YDL132W	56.3603
YDL133C-A	419.125
YDL133W	28.8909
YDL134C	94.5275
YDL135C	78.526
YDL136W	757.5577
YDL137W	108.202
YDL138W	18.6409
YDL139C	13.06818
YDL140C	90.7527
YDL141W	31.0312
YDL142C	21.30833
YDL143W	127.9303
YDL144C	48.6403
YDL145C	151.2639
YDL146W	11.52336
YDL147W	116.8073
YDL148C	33.5067
YDL149W	12.3203
YDL150W	34.52948
YDL151C	7.54411
YDL152W	0
YDL153C	24.191
YDL154W	7.20529
YDL155W	29.9871
YDL156W	7.09512
YDL157C	117.5709
YDL158C	0
YDL159C-B	0
YDL159W	18.8476
YDL159W-A	23.4498
YDL160C	131.207
YDL160C-A	29.8726
YDL161W	21.5206
YDL162C	1.00365
YDL163W	0
YDL164C	25.8229
YDL165W	58.5642
YDL166C	41.8597
YDL167C	44.0641372077
YDL168W	78.9288
YDL169C	11.16241
YDL170W	18.610953
YDL171C	76.4812
YDL172C	10.4332
YDL173W	65.7346
YDL174C	44.848
YDL175C	13.83628
YDL176W	15.22111
YDL177C	16.69514
YDL178W	33.63975
YDL179W	61.4024
YDL180W	23.4585
YDL181W	73.5021
YDL182W	101.98564
YDL183C	14.15657
YDL184C	106.469
YDL185C-A	0.573229
YDL185W	427.70511
YDL186W	4.34796
YDL187C	3.48246
YDL188C	53.63427
YDL189W	22.75350342966
YDL190C	49.1783
YDL191W	1334.5439
YDL192W	306.3099
YDL193W	44.7243000008437
YDL194W	17.8857
YDL195W	57.571
YDL196W	0.528031
YDL197C	19.66635
YDL198C	33.12549
YDL199C	7.49077
YDL200C	24.751
YDL201W	79.6118
YDL202W	36.6414
YDL203C	23.26692
YDL204W	13.2802
YDL204W-A	2.89508
YDL205C	70.8795
YDL206W	18.3178
YDL207W	24.6699000051987
YDL208W	154.5765
YDL209C	15.14301
YDL210W	4.82425
YDL211C	6.0042
YDL212W	181.4687
YDL213C	43.6942
YDL214C	6.85
YDL215C	44.9083
YDL216C	10.50605
YDL217C	31.47316
YDL218W	8.10224
YDL219W	55.4441
YDL220C	13.6295
YDL221W	19.4272
YDL222C	12.2118
YDL223C	14.5005
YDL224C	35.6225
YDL225W	33.4299042
YDL226C	78.8106
YDL227C	12.7196
YDL228C	254.586
YDL229W	934.827
YDL230W	21.76443
YDL231C	30.1875
YDL232W	69.3808
YDL233W	16.3241
YDL234C	98.2392
YDL235C	114.5936
YDL236W	81.2095
YDL237W	70.8026
YDL238C	16.6016
YDL239C	8.11894
YDL240C-A	12.8106
YDL240W	15.0612
YDL241W	27.1985
YDL242W	5.19075
YDL243C	15.59462
YDL244W	4.06516
YDL245C	11.9885
YDL246C	9.86924
YDL247W	16.1241
YDL247W-A	12.9536
YDL248W	11.6868
YDR001C	91.1821
YDR002W	270.52
YDR003W	29.2182
YDR003W-A	17.0817
YDR004W	20.3589
YDR005C	28.83626
YDR006C	43.7403
YDR007W	53.3486
YDR008C	4.06446
YDR009W	7.78142
YDR010C	13.8544
YDR011W	106.736
YDR012W	571.14
YDR013W	33.0612
YDR014W	12.9707
YDR014W-A	7.94321
YDR015C	0
YDR016C	27.08724
YDR017C	37.6785
YDR018C	8.61415
YDR019C	26.25904
YDR020C	21.2321
YDR021W	23.0369
YDR022C	22.89417
YDR023W	251.493
YDR024W	0.862153
YDR025W	1263.2729
YDR026C	21.6223
YDR027C	17.77848
YDR028C	50.066690396
YDR029W	49.5455
YDR030C	11.44457
YDR031W	24.55886
YDR032C	201.7613
YDR033W	952.185
YDR034C	27.42007
YDR034C-A	3385.76
YDR034C-C	34.3573
YDR034C-D	30.7419
YDR034W-B	23.8391
YDR035W	123.0539
YDR036C	32.7606
YDR037W	306.2149
YDR038C	60.7047
YDR039C	69.1356
YDR040C	80.4023
YDR041W	41.9644
YDR042C	15.0985000046151
YDR043C	49.8982
YDR044W	103.1983
YDR045C	53.1812
YDR046C	62.71376
YDR047W	65.1863
YDR048C	0.515597
YDR049W	25.37623
YDR050C	1985.226
YDR051C	33.3946
YDR052C	23.4438
YDR053W	21.031
YDR054C	77.6951
YDR055W	257.3875
YDR056C	80.7374
YDR057W	25.7898000794097
YDR058C	21.00124
YDR059C	39.4606
YDR060W	72.2770855298
YDR061W	38.4411
YDR062W	95.7096
YDR063W	66.9991
YDR064W	1724.284
YDR065W	22.46316
YDR066C	9.36233
YDR067C	13.8557
YDR068W	20.20144
YDR069C	25.3354
YDR070C	14.1755
YDR071C	146.5112
YDR072C	66.54365
YDR073W	30.31155
YDR074W	44.0451000004061
YDR075W	37.03316
YDR076W	9.25081
YDR077W	626.613
YDR078C	11.9941
YDR079C-A	12.35169
YDR079W	58.2352
YDR080W	19.4875
YDR081C	18.9739
YDR082W	20.74211
YDR083W	22.076
YDR084C	25.4024
YDR085C	22.0783
YDR086C	75.9837
YDR087C	52.721
YDR088C	11.2416
YDR089W	17.5069
YDR090C	27.16242
YDR091C	114.624
YDR092W	109.88012
YDR093W	43.6999
YDR094W	46.751615
YDR095C	2.58835
YDR096W	17.858
YDR097C	21.60634
YDR098C	88.8116
YDR098C-A	359.207
YDR098C-B	57.4331
YDR099W	116.026
YDR100W	51.2225
YDR101C	101.3011
YDR102C	6.18008
YDR103W	27.2882
YDR104C	11.6759
YDR105C	34.54766
YDR106W	3.3561
YDR107C	20.27727
YDR108W	15.55744
YDR109C	20.565
YDR110W	22.55323521
YDR111C	42.2567
YDR112W	0
YDR113C	13.03534
YDR114C	1.36482
YDR115W	83.665
YDR116C	47.6564
YDR117C	22.2516
YDR118W	9.22813
YDR118W-A	3.553
YDR119W	54.5872066
YDR119W-A	12.3302
YDR120C	50.6818
YDR121W	36.518
YDR122W	38.8883
YDR123C	29.50695
YDR124W	13.0934
YDR125C	10.9134
YDR126W	19.9376
YDR127W	91.8964
YDR128W	36.5783
YDR129C	121.9129
YDR130C	15.0686
YDR131C	16.4404
YDR132C	19.21821
YDR133C	109.601000770713
YDR135C	92.0773
YDR136C	2.50621
YDR137W	23.6331
YDR138W	22.3492
YDR139C	110.948
YDR140W	51.2489
YDR141C	46.6521
YDR142C	23.19867873
YDR143C	36.839
YDR144C	58.1937
YDR145W	23.37096
YDR146C	18.1647
YDR147W	18.80023
YDR148C	47.1699
YDR149C	19.4712
YDR150W	34.3907
YDR151C	29.9579
YDR152W	65.2626
YDR153C	32.2598
YDR154C	1863.344
YDR155C	1.31083e-08
YDR156W	226.249
YDR157W	4.20602
YDR158W	271.653
YDR159W	22.3758
YDR160W	18.2363
YDR161W	51.8452
YDR162C	24.0076
YDR163W	18.21
YDR164C	27.32028
YDR165W	60.624
YDR166C	19.1686
YDR167W	23.44302
YDR168W	61.4841
YDR169C	17.34416
YDR169C-A	61.4745
YDR170C	69.6152
YDR170W-A	12.6505
YDR171W	23.2261
YDR172W	129.429312
YDR173C	13.1461
YDR174W	130.8088
YDR175C	34.9709
YDR176W	19.17373
YDR177W	87.6437
YDR178W	36.066373
YDR179C	8.16164
YDR179W-A	14.37749
YDR180W	22.1
YDR181C	14.82279
YDR182W	42.7309
YDR182W-A	3.49145
YDR183C-A	0.521756
YDR183W	15.31632
YDR184C	45.7849
YDR185C	19.76162
YDR186C	39.0824
YDR187C	21.7584
YDR188W	154.3961
YDR189W	47.7494
YDR190C	74.1305
YDR191W	12.86894
YDR192C	24.8728101
YDR193W	3.0838
YDR194C	74.618
YDR194W-A	7.07669
YDR195W	10.87038
YDR196C	32.2651
YDR197W	25.45232
YDR198C	27.09361
YDR199W	0
YDR200C	18.9563
YDR201W	24.26553
YDR202C	20.66108
YDR203W	19.6968
YDR204W	48.9536
YDR205W	22.3504000051462
YDR206W	47.6512
YDR207C	14.93
YDR208W	37.9119
YDR209C	97.0372
YDR210C-C	21.9043
YDR210C-D	49.2811
YDR210W	37.6168
