gene	tpm
YBR164C	67.1847
YBR165W	39.047
YBR166C	44.0363707
YBR167C	26.2501
YBR168W	19.739
YBR169C	149.6797
YBR170C	75.7131
YBR171W	115.5001
YBR172C	56.1025
YBR173C	283.891
YBR174C	5.77812
YBR175W	63.8704
YBR176W	31.4125
YBR177C	76.6328
YBR178W	1.07978
YBR179C	21.0954
YBR180W	3.80968
YBR181C	533.5689
YBR182C	13.6492
YBR182C-A	18.6652
YBR183W	23.1455
YBR184W	1.52287
YBR185C	36.018
YBR186W	2.85744
YBR187W	34.33228
YBR188C	25.8126
YBR189W	739.7614
YBR190W	0.189309
YBR191W	778.6206
YBR191W-A	26.2583
YBR192W	30.7746
YBR193C	28.9439
YBR194W	30.0753
YBR195C	26.6393
YBR196C	1529.63
YBR196C-A	6.27734
YBR196C-B	433.048
YBR197C	26.3751
YBR198C	21.4429
YBR199W	97.03312
YBR200W	35.1273631
YBR200W-A	23.2828
YBR201C-A	8.21336
YBR201W	25.82672
YBR202W	31.3816000002655
YBR203W	20.7777
YBR204C	21.523527
YBR205W	35.6775
YBR206W	41.425614
YBR207W	62.4732
YBR208C	23.1815
YBR209W	11.4802
YBR210W	49.70698
YBR211C	31.1641
YBR212W	26.6841
YBR213W	4.18882
YBR214W	13.76868
YBR215W	7.29815
YBR216C	20.52036
YBR217W	15.927
YBR218C	75.72104
YBR219C	0.915241
YBR220C	16.8723
YBR221C	181.4971
YBR221W-A	11.8643
YBR222C	72.55760262149
YBR223C	10.757803
YBR223W-A	0
YBR224W	0.489673
YBR225W	14.2793
YBR226C	12.9868
YBR227C	25.4505
YBR228W	18.616396
YBR229C	59.618
YBR230C	89.2693
YBR230W-A	10.09797
YBR231C	12.38524
YBR232C	5.6115
YBR233W	12.21282
YBR233W-A	29.0921
YBR234C	128.9908
YBR235W	22.1312866152
YBR236C	44.2511
YBR237W	11.192
YBR238C	39.83291
YBR239C	14.6431
YBR240C	5.45881
YBR241C	28.8439
YBR242W	16.3998
YBR243C	21.01286
YBR244W	49.4113
YBR245C	30.3955
YBR246W	60.0119
YBR247C	67.6493
YBR248C	54.5729
YBR249C	131.3644
YBR250W	2.88543
YBR251W	31.124089
YBR252W	60.0957
YBR253W	42.9253
YBR254C	38.5012
YBR255C-A	32.0713
YBR255W	12.6434
YBR256C	97.89
YBR257W	25.28431
YBR258C	14.8541
YBR259W	15.94712
YBR260C	28.7269
YBR261C	77.42278
YBR262C	71.0163
YBR263W	81.565
YBR264C	24.044535
YBR265W	74.7687
YBR266C	0
YBR267W	79.5782
YBR268W	77.0813
YBR269C	85.1076
YBR270C	10.5076
YBR271W	28.3262
YBR272C	25.81201
YBR273C	43.738800488607
YBR274W	25.53062
YBR275C	9.74703
YBR276C	29.0857
YBR277C	1.61497
YBR278W	14.13223
YBR279W	40.7919
YBR280C	14.24815
YBR281C	22.76806
YBR282W	38.14773
YBR283C	153.4518
YBR284W	10.4328
YBR285W	7.31624
YBR286W	581.753
YBR287W	119.6169
YBR288C	27.88785
YBR289W	7.91671
YBR290W	40.07527
YBR291C	20.53171
YBR292C	5.57959
YBR293W	23.6971
YBR294W	15.99
YBR295W	16.4932
YBR296C	17.3306
YBR296C-A	72.5516
YBR297W	31.5077
YBR298C	14.7807
YBR298C-A	2.7875
YBR299W	7.5815
YBR300C	1.93385
YBR301W	4.2664
YBR302C	39.5949
YCL001W	96.7736
YCL001W-A	4.18331
YCL001W-B	14.7853
YCL002C	31.1239
YCL004W	11.08188
YCL005W	30.68088
YCL005W-A	261.2126
YCL007C	0
YCL008C	10.1119
YCL009C	92.5819
YCL010C	11.7679
YCL011C	54.3693
YCL012C	51.96442
YCL014W	19.1682
YCL016C	17.67535
YCL017C	85.9821
YCL018W	0
YCL019W	15.8356
YCL020W	0
YCL021W-A	67.8736
YCL022C	4.48526
YCL023C	2.30335
YCL024W	6.61613
YCL025C	37.5510238849
YCL026C-A	4.87416
YCL026C-B	34.7069
YCL027W	11.7165
YCL028W	95.1189
YCL029C	19.72283
YCL030C	46.916
YCL031C	92.2059
YCL032W	18.15773
YCL033C	74.52453
YCL034W	48.3503
YCL035C	319.103
YCL036W	40.8011
YCL037C	28.6666
YCL038C	19.76678
YCL039W	8.48995
YCL040W	408.305
YCL041C	0.948502
YCL042W	3.69556
YCL043C	1053.608
YCL044C	7.91909395
YCL045C	82.22118
YCL046W	0
YCL047C	33.7911
YCL048W	1.24087
YCL048W-A	48.2361
YCL049C	81.1185
YCL050C	321.3786
YCL051W	23.05759
YCL052C	52.16301
YCL054W	45.67685
YCL054W-A	146.557
YCL055W	48.2435
YCL056C	26.2326
YCL057C-A	117.3753
YCL057W	138.2551
YCL058C	6.61497
YCL058W-A	1.16332
YCL059C	54.3291
YCL061C	5.90562
YCL063W	19.30764
YCL064C	146.3204
YCL065W	0
YCL066W	0
YCL067C	11.4456
YCL068C	0
YCL069W	0
YCL073C	0
YCL076W	0
YCR001W	16.3464
YCR002C	60.0224
YCR003W	52.6681
YCR004C	176.21
YCR005C	163.0385
YCR006C	20.196
YCR007C	16.92996
YCR008W	68.2562
YCR009C	108.5242
YCR010C	2.44254
YCR011C	69.0365252
YCR012W	6243.2
YCR013C	0
YCR014C	11.6396
YCR015C	25.251
YCR016W	35.1806
YCR017C	61.4611
YCR018C	118.009
YCR018C-A	92.6448
YCR019W	19.34831
YCR020C	5.81316
YCR020C-A	41.818
YCR020W-B	26.38543
YCR021C	106.6598
YCR022C	4.51944
YCR023C	19.9284
YCR024C	15.59903
YCR024C-A	410.057
YCR024C-B	98.5964
YCR025C	6.45316
YCR026C	45.09285
YCR027C	26.40325
YCR028C	23.55614
YCR028C-A	195.8153
YCR030C	16.05071
YCR031C	854.5144
YCR032W	15.2931
YCR033W	29.8592
YCR034W	61.0889
YCR035C	77.6556
YCR036W	103.4803
YCR037C	25.721
YCR038C	5.20971
YCR038W-A	0
YCR039C	11.4456
YCR040W	0
YCR041W	18.6727
YCR042C	9.88039
YCR043C	76.85346
YCR044C	60.4051
YCR045C	0
YCR045W-A	12.39526
YCR046C	78.5729
YCR047C	14.427
YCR047W-A	0
YCR048W	49.45995
YCR049C	19.0365
YCR050C	0
YCR051W	46.4184
YCR052W	28.01931
YCR053W	152.794
YCR054C	23.4655
YCR057C	95.91050231589
YCR059C	41.25927
YCR060W	111.187
YCR061W	37.8638
YCR063W	7.3011
YCR064C	11.4642
YCR065W	16.45446
YCR066W	11.80734
YCR067C	50.5804
YCR068W	13.5462
YCR069W	57.2556
YCR071C	58.0909
YCR072C	70.0043
YCR073C	16.5819
YCR073W-A	63.8312
YCR075C	14.462564151
YCR075W-A	43.85028
YCR076C	35.9878
YCR077C	67.4296
YCR079W	35.5118
YCR081C-A	0
YCR081W	16.3771
YCR082W	322.2117
YCR083W	97.9657
YCR084C	61.1111
YCR085W	1.33917
YCR086W	28.2307
YCR087C-A	7.2879815
YCR087W	41.4659
YCR088W	130.214
YCR089W	3.95701
YCR090C	58.7413
YCR091W	3.400126
YCR092C	12.9426
YCR093W	68.45
YCR094W	39.32808
YCR095C	21.41971
YCR095W-A	6.83158
YCR096C	18.6833
YCR097W	38.82226
YCR097W-A	0
YCR098C	4.59761
YCR099C	8.38698
YCR100C	6.81805
YCR101C	8.30759
YCR102C	10.81929
YCR102W-A	7.36052
YCR104W	1.20753
YCR105W	7.65504
YCR106W	15.8205
YCR107W	25.7223
YCR108C	0.571814
YDL001W	16.2917
YDL002C	28.2892
YDL003W	23.0363574
YDL004W	95.09721
YDL005C	12.76461
YDL006W	33.7602
YDL007C-A	0
YDL007W	165.0322
YDL008W	50.2778
YDL009C	0
YDL010W	19.82328
YDL011C	9.9035
YDL012C	80.606
YDL013W	15.7399
YDL014W	131.5847
YDL015C	196.44981
YDL016C	2.12811
YDL017W	18.84534
YDL018C	30.3102
YDL019C	23.5408
YDL020C	51.16479
YDL021W	34.8639
YDL022C-A	5.50634
YDL022W	108.7453
YDL023C	45.1344
YDL024C	6.35025
YDL025C	25.3515
YDL025W-A	0
YDL026W	3.73291
YDL027C	25.48664
YDL028C	13.940900188929
YDL029W	161.4239
YDL030W	14.21489
YDL031W	49.9509
YDL032W	12.0828
YDL033C	32.4968
YDL034W	50.4034
YDL035C	36.7929
YDL036C	24.9661
YDL037C	75.0048
YDL039C	101.098
YDL040C	62.5424000590075
YDL041W	1.88643
YDL042C	24.61629797
YDL043C	20.96501
YDL044C	13.46511
YDL045C	36.713054
YDL045W-A	85.4389
YDL046W	166.3264
YDL047W	61.8382
YDL048C	18.6943
YDL049C	25.3111
YDL050C	40.5581
YDL051W	177.26
YDL052C	77.9742
YDL053C	55.4541
YDL054C	40.3493000002704
YDL055C	1383.971
YDL056W	12.7246
YDL057W	11.99982243
YDL058W	23.5553
YDL059C	17.9934
YDL060W	61.0986
YDL061C	99.2392
YDL062W	33.3978
YDL063C	76.3579
YDL064W	103.8524
YDL065C	15.1364
YDL066W	124.1471
YDL067C	87.9262
YDL068W	4.36049
YDL069C	11.13759
YDL070W	32.9367
YDL071C	1.09786
YDL072C	223.8509
YDL073W	22.902
YDL074C	45.96331
YDL075W	802.9979
YDL076C	32.2822
YDL077C	21.1317
YDL078C	110.0456
YDL079C	16.4412
YDL080C	26.921883
YDL081C	714.24
YDL082W	472.0464
YDL083C	732.3216
YDL084W	231.6094
YDL085C-A	27.26912
YDL085W	0
YDL086C-A	28.69409
YDL086W	76.4507
YDL087C	19.80784
YDL088C	31.29172
YDL089W	14.05353
YDL090C	16.72862
YDL091C	16.42987
YDL092W	122.0113
YDL093W	19.2484
YDL094C	1.13689
YDL095W	172.7601
YDL096C	67.9501
YDL097C	172.4203
YDL098C	19.5280149442
YDL099W	25.4186
YDL100C	338.044
YDL101C	10.728668
YDL102W	20.8325
YDL103C	54.0122
YDL104C	7.45179
YDL105W	7.72485
YDL106C	17.49208
YDL107W	14.30676
YDL108W	34.76611
YDL109C	7.93376
YDL110C	44.1147
YDL111C	148.324
YDL112W	25.4367
YDL113C	21.79193
YDL114W	1.33257
YDL114W-A	1.65377
YDL115C	27.44362
YDL116W	43.5882335876
YDL117W	49.1934
YDL118W	0
YDL119C	24.8244
YDL120W	49.653721
YDL121C	74.0029
YDL122W	60.4689
YDL123W	21.9491
YDL124W	484.293
YDL125C	268.7975
YDL126C	597.836
YDL127W	50.9338
YDL128W	77.88
YDL129W	15.23476
YDL130W	513.9326
YDL130W-A	139.9971
YDL131W	98.8388
YDL132W	82.5738
YDL133C-A	267.903
YDL133W	28.3192
YDL134C	120.4894
YDL135C	50.7948
YDL136W	482.4739
YDL137W	140.268
YDL138W	12.5991
YDL139C	14.30498
YDL140C	101.141
YDL141W	26.2241
YDL142C	22.83014
YDL143W	180.8548
YDL144C	77.7877
YDL145C	142.0996
YDL146W	7.91416
YDL147W	220.3526
YDL148C	40.454
YDL149W	13.8685
YDL150W	43.80323
YDL151C	7.06167
YDL152W	0
YDL153C	17.84734
YDL154W	5.32444
YDL155W	28.6254
YDL156W	4.346
YDL157C	92.8941
YDL158C	0
YDL159C-B	0
YDL159W	22.66737
YDL159W-A	8.90166
YDL160C	115.062
YDL160C-A	28.4208
YDL161W	22.57206
YDL162C	1.02564
YDL163W	0
YDL164C	27.07553
YDL165W	69.8545
YDL166C	49.0208
YDL167C	48.11652
YDL168W	84.3151
YDL169C	11.63323
YDL170W	20.28223
YDL171C	52.1215
YDL172C	19.9431
YDL173W	94.826
YDL174C	43.9882
YDL175C	18.86657
YDL176W	10.12899
YDL177C	12.41438
YDL178W	44.7177
YDL179W	43.25
YDL180W	23.65030103301
YDL181W	74.2009
YDL182W	103.993217
YDL183C	12.65328
YDL184C	66.9193
YDL185C-A	1.07217
YDL185W	394.0266
YDL186W	2.7251
YDL187C	6.63607
YDL188C	45.12034
YDL189W	21.9775
YDL190C	41.3722
YDL191W	890.182
YDL192W	376.864
YDL193W	54.236
YDL194W	17.874
YDL195W	46.3562
YDL196W	1.11813
YDL197C	13.20866
YDL198C	34.01652
YDL199C	7.6648
YDL200C	19.03169
YDL201W	79.0737
YDL202W	46.4456
YDL203C	22.19564
YDL204W	17.08017
YDL204W-A	0
YDL205C	58.5778
YDL206W	14.37265
YDL207W	24.09662
YDL208W	194.789
YDL209C	19.39574
YDL210W	3.92611
YDL211C	4.84786
YDL212W	191.8377
YDL213C	34.4359
YDL214C	6.20593
YDL215C	50.785
YDL216C	8.59527
YDL217C	34.98889
YDL218W	7.07809
YDL219W	42.8911
YDL220C	7.82406
YDL221W	8.71714
YDL222C	12.7572
YDL223C	21.044
YDL224C	38.3761
YDL225W	37.89214
YDL226C	78.0126
YDL227C	4.13331
YDL228C	167.749
YDL229W	522.284
YDL230W	12.34780570313
YDL231C	22.3511
YDL232W	82.4366
YDL233W	10.9841
YDL234C	36.17477
YDL235C	133.1809
YDL236W	88.0788
YDL237W	78.8345
YDL238C	15.1747
YDL239C	8.71924
YDL240C-A	1.51486
YDL240W	18.995
YDL241W	12.52005
YDL242W	3.45994
YDL243C	16.22569
YDL244W	2.86917
YDL245C	5.66034
YDL246C	13.5109
YDL247W	13.9181
YDL247W-A	6.68625
YDL248W	8.42007
YDR001C	98.9481
YDR002W	282.779
YDR003W	36.0043
YDR003W-A	24.7771
YDR004W	11.9217
YDR005C	28.2145
YDR006C	45.3132
YDR007W	52.9772
YDR008C	16.0848
YDR009W	5.54575
YDR010C	18.9231
YDR011W	147.289
YDR012W	339.977
YDR013W	31.9511
YDR014W	8.00219
YDR014W-A	3.39867
YDR015C	0
YDR016C	38.1834
YDR017C	39.0515
YDR018C	6.18394
YDR019C	128.4419
YDR020C	15.35
YDR021W	24.466
YDR022C	22.59601
YDR023W	238.8541
YDR024W	0.791653
YDR025W	825.3839
YDR026C	18.1673868
YDR027C	20.343700953187
YDR028C	50.5376
YDR029W	43.4171
YDR030C	9.002844
YDR031W	36.4276
YDR032C	290.0533
YDR033W	695.188
YDR034C	24.94499
YDR034C-A	3150.96
YDR034C-C	13.2938
YDR034C-D	14.3085
YDR034W-B	23.0462
YDR035W	153.318
YDR036C	31.29211
YDR037W	330.1219
YDR038C	50.2654
YDR039C	62.5431
YDR040C	79.6646
YDR041W	57.273
YDR042C	10.8436
YDR043C	22.4259
YDR044W	34.8948
YDR045C	48.8491
YDR046C	52.88568
YDR047W	47.5512
YDR048C	0
YDR049W	19.4275
YDR050C	2776.252
YDR051C	36.5709
YDR052C	23.425
YDR053W	24.36
YDR054C	82.0479
YDR055W	267.526
YDR056C	65.2362
YDR057W	21.899059
YDR058C	21.36056
YDR059C	73.3887
YDR060W	80.967126
YDR061W	33.52105
YDR062W	100.2668
YDR063W	63.1056
YDR064W	1056.746
YDR065W	25.05742
YDR066C	11.65227
YDR067C	16.5242
YDR068W	19.39154
YDR069C	18.7045
YDR070C	26.2568
YDR071C	194.0404
YDR072C	86.98408
YDR073W	48.20776
YDR074W	34.5879
YDR075W	57.5596
YDR076W	6.47932
YDR077W	484.915
YDR078C	14.093
YDR079C-A	12.33972
YDR079W	59.8572
YDR080W	14.4934
YDR081C	19.1348000016662
YDR082W	15.421339
YDR083W	26.442403
YDR084C	23.1011
YDR085C	21.533
YDR086C	89.13782
YDR087C	67.88
YDR088C	13.0365
YDR089W	17.7996
YDR090C	28.49966
YDR091C	143.345
YDR092W	187.2953
YDR093W	33.4199
YDR094W	28.139285
YDR095C	2.9818
YDR096W	17.9967
YDR097C	16.10092
YDR098C	101.9655
YDR098C-A	114.835
YDR098C-B	35.1301
YDR099W	174.05
YDR100W	79.4817
YDR101C	128.0891
YDR102C	15.6717
YDR103W	26.8906
YDR104C	12.7864
YDR105C	35.6418
YDR106W	5.06945
YDR107C	19.30989
YDR108W	14.6489
YDR109C	16.0205
YDR110W	18.51922
YDR111C	44.3665
YDR112W	0
YDR113C	8.84022
YDR114C	0.200718
YDR115W	97.6728
YDR116C	54.4232
YDR117C	24.16443
YDR118W	7.34293
YDR118W-A	3.008679
YDR119W	49.7219473
YDR119W-A	8.21988
YDR120C	43.90839
YDR121W	36.1058
YDR122W	38.7705
YDR123C	18.65392
YDR124W	10.471
YDR125C	8.62122
YDR126W	15.96848
YDR127W	52.911
YDR128W	38.9016
YDR129C	133.8906
YDR130C	11.01001
YDR131C	11.28807
YDR132C	15.19453
YDR133C	193.6751
YDR135C	96.1028
YDR136C	2.97529
YDR137W	21.5858
YDR138W	21.6189
YDR139C	129.4828
YDR140W	53.6252
YDR141C	29.085
YDR142C	25.7403
YDR143C	48.8098
YDR144C	39.7899
YDR145W	25.30555
YDR146C	9.78357
YDR147W	18.10996
YDR148C	71.5569
YDR149C	16.2949
YDR150W	20.1797
YDR151C	41.8381
YDR152W	85.7944
YDR153C	41.0199
YDR154C	3369.452
YDR155C	206.307
YDR156W	331.459
YDR157W	4.64132
YDR158W	238.7851
YDR159W	17.6816
YDR160W	14.6821
YDR161W	60.8304
YDR162C	20.77541
YDR163W	14.7782
YDR164C	28.57925312
YDR165W	64.8995
YDR166C	16.5066
YDR167W	22.71629
YDR168W	106.6827
YDR169C	15.11022
YDR169C-A	90.778
YDR170C	38.0798
YDR170W-A	9.69191
YDR171W	27.6742
YDR172W	126.829
YDR173C	22.2365
YDR174W	230.081
YDR175C	42.7508
YDR176W	16.46367
YDR177W	135.8534
YDR178W	35.2668
YDR179C	4.83299
YDR179W-A	11.1342
YDR180W	19.9832
YDR181C	14.48247
YDR182W	47.57098269
YDR182W-A	3.58706
YDR183C-A	1.16392
YDR183W	22.126
YDR184C	54.1397
YDR185C	23.7905
YDR186C	22.6268
YDR187C	25.676
YDR188W	230.288
YDR189W	42.2745
YDR190C	90.9972
YDR191W	12.25592
YDR192C	25.3888428402
YDR193W	4.12923
YDR194C	115.081
YDR194W-A	5.45606
YDR195W	9.05739
YDR196C	38.7282
YDR197W	26.96466
YDR198C	27.9112
YDR199W	2.67923
YDR200C	16.3752
YDR201W	24.84213
YDR202C	18.02213
YDR203W	18.9767
YDR204W	59.0497
YDR205W	24.8975000065782
YDR206W	34.0048
YDR207C	7.5814
YDR208W	36.0154
YDR209C	51.803
YDR210C-C	8.33907
YDR210C-D	21.3267
YDR210W	21.7514
YDR210W-A	1.04791
YDR210W-B	9.75899
YDR211W	80.8105
YDR212W	218.2232
YDR213W	18.13454
YDR214W	617.618
YDR215C	10.9935
