gene	tpm
YBL082C	15.2894
YBL083C	4.15438
YBL084C	16.1351
YBL085W	20.61070798563
YBL086C	15.2655
YBL087C	661.0992
YBL088C	14.8097
YBL089W	23.8293
YBL090W	54.3328
YBL091C	105.1665
YBL091C-A	45.4555
YBL092W	711.6539
YBL093C	68.4939
YBL094C	0
YBL095W	25.7974
YBL096C	10.1984
YBL097W	6.81011
YBL098W	18.6071
YBL099W	154.8685
YBL100C	0
YBL100W-A	0
YBL100W-B	8.64231
YBL100W-C	256.764
YBL101C	27.8517
YBL102W	73.9152
YBL103C	12.894318
YBL104C	25.2273
YBL105C	36.74564486
YBL106C	14.2493
YBL107C	39.2651
YBL107W-A	70.0587
YBL108C-A	0
YBL108W	0.254014
YBL109W	0
YBL111C	0.976146
YBL112C	5.05325
YBL113C	8.22185
YBL113W-A	0
YBR001C	19.01537
YBR002C	57.08
YBR003W	35.61757
YBR004C	33.7405
YBR005W	49.12077
YBR006W	34.5874
YBR007C	10.77571
YBR008C	20.09523
YBR009C	179.062
YBR010W	194.1368
YBR011C	692.557
YBR012C	51.8585
YBR012W-A	49.9579
YBR012W-B	28.3072
YBR013C	51.7424
YBR014C	52.0362
YBR015C	112.1742
YBR016W	56.8904
YBR017C	73.1065
YBR018C	3.53659
YBR019C	7.43002
YBR020W	2.05814
YBR021W	12.2829
YBR022W	34.2467
YBR023C	58.0602
YBR024W	13.20265
YBR025C	627.969
YBR026C	109.15882
YBR027C	0
YBR028C	29.6367
YBR029C	86.4627
YBR030W	26.0887
YBR031W	638.418
YBR032W	20.2015
YBR033W	9.35681
YBR034C	235.4846
YBR035C	151.1982
YBR036C	96.6348
YBR037C	47.0381
YBR038W	19.69827
YBR039W	132.2098
YBR040W	0.761665
YBR041W	41.7785
YBR042C	36.7318
YBR043C	20.2157
YBR044C	20.1477
YBR045C	3.75533
YBR046C	42.9045
YBR047W	17.35359
YBR048W	666.2849
YBR049C	38.28034
YBR050C	4.4081
YBR051W	0
YBR052C	268.701
YBR053C	120.016
YBR054W	338.361
YBR055C	25.42079
YBR056C-B	0
YBR056W	65.45060696212
YBR056W-A	32.7894
YBR057C	28.3015
YBR058C	45.7249000030061
YBR058C-A	99.68631
YBR059C	55.3226
YBR060C	24.171802
YBR061C	44.3867
YBR062C	90.402
YBR063C	26.5542
YBR064W	0
YBR065C	13.84508
YBR066C	15.12977
YBR067C	463.426
YBR068C	183.105
YBR069C	136.443
YBR070C	29.4213
YBR071W	61.6086
YBR072C-A	0
YBR072W	4332.23
YBR073W	37.5264
YBR074W	54.801
YBR076C-A	12.07481
YBR076W	0
YBR077C	44.9088
YBR078W	510.0427
YBR079C	109.81900148464
YBR080C	67.9967
YBR081C	19.4272
YBR082C	566.7113
YBR083W	21.3948
YBR084C-A	805.0861
YBR084W	83.8344
YBR085C-A	375.409
YBR085W	15.23169
YBR086C	89.28612
YBR087W	34.8349
YBR088C	48.92244
YBR089C-A	79.4561
YBR089W	11.00427
YBR090C	21.1074
YBR091C	53.2292
YBR092C	203.8881
YBR093C	6.47359
YBR094W	24.36669
YBR095C	25.53161
YBR096W	148.3621
YBR097W	13.9734
YBR098W	5.77819
YBR099C	0
YBR101C	67.7167
YBR102C	19.7898
YBR103C-A	1.63959
YBR103W	16.94851
YBR104W	28.709
YBR105C	141.5531
YBR106W	404.711
YBR107C	17.69404
YBR108W	15.39279
YBR109C	320.9466
YBR109W-A	0
YBR110W	52.4742
YBR111C	189.129
YBR111W-A	36.57042
YBR112C	19.683
YBR113W	18.9774
YBR114W	45.5101
YBR115C	48.2618
YBR116C	10.9018
YBR117C	9.01167
YBR118W	8814.88
YBR119W	11.86943
YBR120C	16.49744
YBR121C	152.713
YBR121C-A	85.3017
YBR122C	95.1075
YBR123C	13.7837036
YBR124W	1.76989
YBR125C	33.28686
YBR126C	253.8143
YBR126W-A	582.195
YBR126W-B	293.598
YBR127C	470.441
YBR128C	5.44743
YBR129C	32.4322
YBR130C	31.7864
YBR131C-A	0
YBR131W	13.94103
YBR132C	20.21847
YBR133C	30.77377
YBR134W	0.514199
YBR135W	100.9365
YBR136W	16.5252
YBR137W	91.9146
YBR138C	5.04233
YBR139W	148.7218
YBR140C	41.6082
YBR141C	24.8824000045527
YBR141W-A	4.42176
YBR142W	55.54018249
YBR143C	191.7509
YBR144C	5.04088
YBR145W	14.60858
YBR146W	68.6229
YBR147W	3.58372
YBR148W	1.83367
YBR149W	273.091
YBR150C	12.538
YBR151W	126.4774
YBR152W	12.5215
YBR153W	27.6249
YBR154C	139.30153
YBR155W	44.279
YBR156C	7.4693
YBR157C	51.3133
YBR158W	249.129
YBR159W	105.049
YBR160W	56.7694
YBR161W	13.05345
YBR162C	186.1598
YBR162W-A	76.6554
YBR163W	21.1481161
YBR164C	71.0731
YBR165W	32.1042
YBR166C	43.017762
YBR167C	22.194
YBR168W	20.3179
YBR169C	157.2509
YBR170C	64.0786
YBR171W	102.9233
YBR172C	49.3302
YBR173C	227.1621
YBR174C	9.4415
YBR175W	50.9949
YBR176W	29.2504
YBR177C	88.267
YBR178W	1.25002
YBR179C	21.0115
YBR180W	4.52784
YBR181C	658.4088
YBR182C	13.9003
YBR182C-A	30.9586
YBR183W	17.78446
YBR184W	3.01597
YBR185C	36.551
YBR186W	3.64619
YBR187W	38.40552
YBR188C	29.49652
YBR189W	945.1126
YBR190W	0.489239
YBR191W	966.4815
YBR191W-A	25.5649
YBR192W	29.08979
YBR193C	30.2372
YBR194W	29.6395
YBR195C	28.78166
YBR196C	1547.378
YBR196C-A	3.72658
YBR196C-B	320.575
YBR197C	28.6889
YBR198C	23.36500596109
YBR199W	94.52069
YBR200W	36.15312
YBR200W-A	16.0379
YBR201C-A	1.20257
YBR201W	24.42277
YBR202W	40.686000788741
YBR203W	10.2903
YBR204C	20.9736
YBR205W	46.0639
YBR206W	40.09626
YBR207W	53.24201
YBR208C	22.3754
YBR209W	14.3824
YBR210W	51.51111
YBR211C	21.5736
YBR212W	26.9942
YBR213W	4.33498
YBR214W	14.32289
YBR215W	10.02064
YBR216C	19.41052
YBR217W	15.0842
YBR218C	84.1041
YBR219C	0.981982
YBR220C	22.9992
YBR221C	194.3931
YBR221W-A	0
YBR222C	79.0229
YBR223C	11.7010806
YBR223W-A	0
YBR224W	0.913335
YBR225W	13.9252
YBR226C	11.8836
YBR227C	25.5609
YBR228W	19.77547
YBR229C	69.7708
YBR230C	83.4457
YBR230W-A	15.2851
YBR231C	14.77904
YBR232C	7.84991
YBR233W	12.08957
YBR233W-A	29.6103
YBR234C	134.1985
YBR235W	22.6815000176796
YBR236C	44.7449
YBR237W	11.7455376
YBR238C	37.62649
YBR239C	13.0909
YBR240C	6.45268
YBR241C	31.5873
YBR242W	13.9276
YBR243C	26.0807
YBR244W	59.7642
YBR245C	34.4147
YBR246W	57.8285
YBR247C	71.515
YBR248C	57.8834
YBR249C	123.9046
YBR250W	2.91014
YBR251W	30.986200167411
YBR252W	71.1595
YBR253W	53.5214
YBR254C	41.6487
YBR255C-A	20.38075
YBR255W	13.0486
YBR256C	99.0874
YBR257W	23.56206
YBR258C	10.9846
YBR259W	13.74422
YBR260C	28.1104
YBR261C	86.90287004
YBR262C	67.1682
YBR263W	95.8928
YBR264C	25.497993
YBR265W	70.136
YBR266C	9.26029e-07
YBR267W	70.4146
YBR268W	86.0586
YBR269C	78.9824
YBR270C	11.0945
YBR271W	29.8333
YBR272C	25.53800291514
YBR273C	40.84656
YBR274W	26.3374
YBR275C	12.3891
YBR276C	29.56286
YBR277C	3.3227
YBR278W	13.41666
YBR279W	39.7495
YBR280C	12.977800486201
YBR281C	24.18104
YBR282W	43.26296
YBR283C	158.778
YBR284W	8.08731
YBR285W	5.47568
YBR286W	591.183
YBR287W	83.9597
YBR288C	25.53487
YBR289W	9.93158019
YBR290W	38.5087
YBR291C	20.58243
YBR292C	7.09929
YBR293W	17.1019
YBR294W	12.8324
YBR295W	15.7007
YBR296C	2.38648
YBR296C-A	27.7583
YBR297W	9.11889
YBR298C	6.47832
YBR298C-A	4.02797
YBR299W	5.65145
YBR300C	1.81717
YBR301W	6.53277
YBR302C	41.5371
YCL001W	96.3818
YCL001W-A	3.48759
YCL001W-B	17.0567
YCL002C	29.5952
YCL004W	10.80737
YCL005W	29.6677
YCL005W-A	281.0015
YCL007C	0
YCL008C	11.825
YCL009C	116.6733
YCL010C	11.14113
YCL011C	69.6121
YCL012C	38.80355
YCL014W	24.8118
YCL016C	18.10437
YCL017C	84.494
YCL018W	0
YCL019W	17.9463
YCL020W	0.00100687
YCL021W-A	70.0912
YCL022C	4.52547
YCL023C	2.59382
YCL024W	10.1457
YCL025C	22.7939105433
YCL026C-A	4.802295
YCL026C-B	40.7875
YCL027W	9.53576
YCL028W	102.4602
YCL029C	20.66192
YCL030C	40.0781
YCL031C	83.1079535
YCL032W	17.74483
YCL033C	85.80713
YCL034W	46.6945
YCL035C	318.3342
YCL036W	54.0005
YCL037C	49.6128
YCL038C	15.73251
YCL039W	8.875
YCL040W	447.116
YCL041C	0.792706
YCL042W	4.35386
YCL043C	1172.957
YCL044C	9.668833
YCL045C	102.7615
YCL046W	0
YCL047C	42.1851
YCL048W	0.909896
YCL048W-A	39.3838
YCL049C	56.0032
YCL050C	320.3611
YCL051W	19.54162
YCL052C	52.72563
YCL054W	47.00164
YCL054W-A	133.072
YCL055W	41.1539
YCL056C	27.4138
YCL057C-A	131.6534
YCL057W	145.025
YCL058C	6.65768
YCL058W-A	5.28521
YCL059C	52.7383
YCL061C	8.7955
YCL063W	22.25053
YCL064C	233.4841
YCL065W	0
YCL066W	0.10208
YCL067C	8.84882
YCL068C	0
YCL069W	0.137647
YCL073C	0
YCL076W	0
YCR001W	11.762
YCR002C	58.4974
YCR003W	46.2645
YCR004C	187.1086
YCR005C	195.1149
YCR006C	17.4877
YCR007C	11.5087376
YCR008W	71.3949
YCR009C	120.7869
YCR010C	1.947351
YCR011C	65.83162547
YCR012W	6976.92
YCR013C	0
YCR014C	11.3523
YCR015C	21.2955
YCR016W	34.6983
YCR017C	64.8897
YCR018C	98.0907
YCR018C-A	90.8027
YCR019W	22.06703
YCR020C	5.21757
YCR020C-A	46.2868
YCR020W-B	30.517
YCR021C	90.6838
YCR022C	2.56685
YCR023C	23.962
YCR024C	18.01475
YCR024C-A	463.471
YCR024C-B	129.933
YCR025C	5.4003063
YCR026C	44.1578
YCR027C	25.61423
YCR028C	24.81461
YCR028C-A	211.1289
YCR030C	20.67829
YCR031C	1095.238
YCR032W	17.8556
YCR033W	31.7589
YCR034W	65.534
YCR035C	64.7372
YCR036W	101.7324
YCR037C	24.8984
YCR038C	6.37475
YCR038W-A	0
YCR039C	8.84882
YCR040W	0.10208
YCR041W	21.4097
YCR042C	14.532
YCR043C	79.1614
YCR044C	53.2706
YCR045C	0
YCR045W-A	12.38374
YCR046C	102.218
YCR047C	19.39141
YCR047W-A	0
YCR048W	58.75241
YCR049C	22.9713
YCR050C	0
YCR051W	56.0458
YCR052W	33.5742
YCR053W	175.8342
YCR054C	25.7695
YCR057C	99.398200849196
YCR059C	47.1016
YCR060W	116.364
YCR061W	57.1529
YCR063W	8.96257
YCR064C	5.93908
YCR065W	23.91846
YCR066W	12.46347
YCR067C	52.4001
YCR068W	19.9199
YCR069W	72.0044
YCR071C	61.6129
YCR072C	66.0744
YCR073C	15.8632
YCR073W-A	70.2699
YCR075C	19.65623
YCR075W-A	48.4336
YCR076C	39.66837
YCR077C	70.9094
YCR079W	26.82144
YCR081C-A	0
YCR081W	15.76
YCR082W	292.413
YCR083W	90.5903
YCR084C	81.8835
YCR085W	2.32231
YCR086W	26.26503
YCR087C-A	35.2988
YCR087W	25.3603
YCR088W	177.758
YCR089W	5.46386
YCR090C	58.5936
YCR091W	3.7645
YCR092C	15.9474
YCR093W	88.8838
YCR094W	43.0877
YCR095C	18.5840514
YCR095W-A	5.4987
YCR096C	24.0044
YCR097W	38.34622
YCR097W-A	0
YCR098C	3.34256
YCR099C	10.7477
YCR100C	8.04083
YCR101C	9.26686
YCR102C	10.14731
YCR102W-A	9.26084
YCR104W	0.525159
YCR105W	7.59193
YCR106W	16.1817
YCR107W	26.4524
YCR108C	0
YDL001W	15.15578234
YDL002C	31.869
YDL003W	26.33810131035
YDL004W	98.95076
YDL005C	13.15974
YDL006W	27.3386
YDL007C-A	1.085
YDL007W	148.5816
YDL008W	52.5996
YDL009C	0
YDL010W	19.74736
YDL011C	7.8963
YDL012C	93.4857
YDL013W	17.599300158521
YDL014W	165.2504
YDL015C	182.390405
YDL016C	1.84336
YDL017W	15.18
YDL018C	30.1022
YDL019C	35.67480156693
YDL020C	33.21835
YDL021W	30.9068
YDL022C-A	6.24674
YDL022W	139.1834
YDL023C	39.8006
YDL024C	6.06024
YDL025C	23.068
YDL025W-A	0
YDL026W	2.86601
YDL027C	25.6752
YDL028C	13.8965000149271
YDL029W	170.5363
YDL030W	15.69256
YDL031W	48.219
YDL032W	3.81519
YDL033C	32.6752
YDL034W	38.0689
YDL035C	36.405
YDL036C	25.25773161
YDL037C	83.2741
YDL039C	120.469
YDL040C	70.8197000604598
YDL041W	1.46941
YDL042C	25.457908
YDL043C	28.0579
YDL044C	15.52058
YDL045C	33.48502
YDL045W-A	98.9933
YDL046W	149.86544
YDL047W	66.1816
YDL048C	21.1765
YDL049C	14.87297
YDL050C	39.0528
YDL051W	174.633
YDL052C	82.3546
YDL053C	66.3152
YDL054C	30.06768
YDL055C	1288.892
YDL056W	16.8782
YDL057W	14.42936
YDL058W	27.0982
YDL059C	15.4046
YDL060W	63.1061
YDL061C	102.567
YDL062W	32.1408
YDL063C	74.5457
YDL064W	124.5164
YDL065C	16.144
YDL066W	147.1425
YDL067C	80.0739
YDL068W	1.95682
YDL069C	10.3607
YDL070W	43.0157
YDL071C	1.42231
YDL072C	189.3883
YDL073W	21.9643
YDL074C	43.25396
YDL075W	960.5571
YDL076C	36.0317
YDL077C	19.8566
YDL078C	109.8019
YDL079C	12.0738
YDL080C	27.05785
YDL081C	876.941
YDL082W	558.4875
YDL083C	865.3595
YDL084W	254.263
YDL085C-A	55.52184
YDL085W	0
YDL086C-A	33.822797
YDL086W	85.1364
YDL087C	20.99738
YDL088C	28.07256
YDL089W	13.53121
YDL090C	19.80538
YDL091C	14.19862
YDL092W	130.3248
YDL093W	21.6991
YDL094C	1.5311
YDL095W	182.0156
YDL096C	82.7619
YDL097C	154.6158
YDL098C	17.3929
YDL099W	27.1662
YDL100C	354.713
YDL101C	10.2458
YDL102W	23.3918
YDL103C	54.4324
YDL104C	6.46995
YDL105W	10.69051
YDL106C	15.4808
YDL107W	12.4382
YDL108W	34.46347
YDL109C	11.6937
YDL110C	48.1567
YDL111C	137.69
YDL112W	30.5576
YDL113C	17.411046
YDL114W	0.878119
YDL114W-A	5.52133
YDL115C	21.95067
YDL116W	40.4692017
YDL117W	43.629
YDL118W	0
YDL119C	21.30479
YDL120W	45.1197
YDL121C	77.8553
YDL122W	59.6424
YDL123W	27.49195
YDL124W	600.966
YDL125C	247.0768
YDL126C	628.211000000531
YDL127W	59.6633
YDL128W	87.7495
YDL129W	16.36139
YDL130W	755.0537
YDL130W-A	149.1983
YDL131W	102.7022
YDL132W	71.3432
YDL133C-A	305.476
YDL133W	28.6606
YDL134C	97.1282
YDL135C	62.7462
YDL136W	594.9763
YDL137W	155.865
YDL138W	16.2954
YDL139C	12.22668
YDL140C	133.963
YDL141W	29.4515
YDL142C	19.17213
YDL143W	179.2874
YDL144C	74.9975
YDL145C	157.2184
YDL146W	10.6178
YDL147W	194.7826
YDL148C	38.2639
YDL149W	13.4711
YDL150W	46.571
YDL151C	1.90548
YDL152W	0
YDL153C	21.4065
YDL154W	5.89309
YDL155W	30.9237
YDL156W	6.60739
YDL157C	105.8126
YDL158C	0
YDL159C-B	0
YDL159W	20.82649
YDL159W-A	8.98371
YDL160C	114.491
YDL160C-A	27.18713
YDL161W	21.173
YDL162C	0.953267
YDL163W	1.14744e-06
YDL164C	26.19215
YDL165W	67.3963
YDL166C	47.5511
YDL167C	53.479895
YDL168W	89.8979
YDL169C	8.41957
YDL170W	20.9508499
YDL171C	58.8296
YDL172C	18.1734
YDL173W	88.0796
YDL174C	37.44
YDL175C	16.62732
YDL176W	12.07171
YDL177C	15.75493
YDL178W	40.92582
YDL179W	52.0903
YDL180W	20.56381
YDL181W	88.9698
YDL182W	111.3571
YDL183C	11.36788
YDL184C	86.3347
YDL185C-A	2.09611
YDL185W	453.497
YDL186W	5.04549
YDL187C	4.41357
YDL188C	52.52374
YDL189W	26.69300200515
YDL190C	45.6167
YDL191W	1166.7924
YDL192W	360.345
YDL193W	50.5214
YDL194W	12.8801
YDL195W	69.7101
YDL196W	0
YDL197C	14.3046
YDL198C	40.041
YDL199C	6.19447
YDL200C	22.4122
YDL201W	78.5985
YDL202W	45.0771
YDL203C	24.80064
YDL204W	21.14271
YDL204W-A	0.525195
YDL205C	59.2448
YDL206W	13.69443
YDL207W	21.7246486
YDL208W	196.5351
YDL209C	18.835331
YDL210W	3.8165
YDL211C	5.61442
YDL212W	166.1836
YDL213C	37.9896
YDL214C	4.84979
YDL215C	37.2795
YDL216C	8.86889
YDL217C	34.83906
YDL218W	7.72762
YDL219W	50.1343
YDL220C	9.25873
YDL221W	14.6817
YDL222C	15.0154
YDL223C	27.8407
YDL224C	37.8408
YDL225W	35.07963
YDL226C	89.4799
YDL227C	6.18173
YDL228C	208.803
YDL229W	558.967
YDL230W	17.6305000298608
YDL231C	22.3562
YDL232W	83.9583
YDL233W	10.6314
YDL234C	24.37436
YDL235C	117.6734
YDL236W	91.9298
YDL237W	94.4765
YDL238C	16.8455
YDL239C	8.87261
YDL240C-A	5.67085
YDL240W	19.9743
YDL241W	10.82642
YDL242W	2.03567
YDL243C	15.87482
YDL244W	2.51889
YDL245C	5.16781
YDL246C	9.23771
YDL247W	10.9233
YDL247W-A	13.6191
YDL248W	10.5055
YDR001C	115.397
YDR002W	308.116
YDR003W	30.1168
YDR003W-A	19.2584
YDR004W	13.1991
YDR005C	24.80882
YDR006C	49.7541
YDR007W	52.8395
YDR008C	17.382
YDR009W	5.062954
YDR010C	25.3767
YDR011W	225.965
YDR012W	398.629
YDR013W	29.8756
YDR014W	8.9374
YDR014W-A	4.57087
YDR015C	0
YDR016C	37.2327
YDR017C	33.1151
YDR018C	6.05523
YDR019C	85.4439
YDR020C	18.1437
YDR021W	25.5564
YDR022C	23.07154
YDR023W	255.1206
YDR024W	0.922659
YDR025W	1006.9252
YDR026C	20.5882
YDR027C	17.8339
YDR028C	58.0141
YDR029W	43.8333
YDR030C	9.71704
YDR031W	35.9664
YDR032C	344.639
YDR033W	841.456
YDR034C	26.68527
YDR034C-A	3765.46
YDR034C-C	17.1814
YDR034C-D	20.2549
YDR034W-B	9.03449
YDR035W	127.1219
YDR036C	35.35655
YDR037W	328.6523
YDR038C	48.1179
YDR039C	60.2009
YDR040C	68.7142
YDR041W	60.9163
YDR042C	8.7251
YDR043C	23.6324
YDR044W	37.4077
YDR045C	52.9836
YDR046C	58.71389
YDR047W	58.0432
YDR048C	0.393396
YDR049W	21.04054
YDR050C	3013.844
YDR051C	34.8617
YDR052C	21.6471
YDR053W	16.6758
YDR054C	76.5977
YDR055W	234.6228
YDR056C	70.6784
YDR057W	19.084492
YDR058C	21.05092
YDR059C	50.2066
YDR060W	82.23287
YDR061W	37.43
YDR062W	104.8105
YDR063W	72.1459
YDR064W	1330.29
YDR065W	23.48016
YDR066C	12.55767
YDR067C	15.2992
YDR068W	22.12075
YDR069C	21.402
YDR070C	27.854
YDR071C	176.1141
YDR072C	56.29502
YDR073W	38.4391
YDR074W	43.3556000086255
YDR075W	45.66215
YDR076W	5.58702
YDR077W	523.516
YDR078C	13.3003
YDR079C-A	11.415652
YDR079W	58.9263
YDR080W	15.3698
YDR081C	19.9095000036973
YDR082W	16.88973
YDR083W	26.3487
YDR084C	20.63536
YDR085C	13.7268
YDR086C	112.456
YDR087C	61.932
YDR088C	10.9797
YDR089W	17.1236
YDR090C	25.9931
YDR091C	140.327
YDR092W	168.9664
YDR093W	37.6756
YDR094W	39.01763
YDR095C	2.85055
YDR096W	10.7461
YDR097C	19.04768
YDR098C	101.4449
YDR098C-A	178.378
YDR098C-B	63.9648
YDR099W	180.69286
YDR100W	85.1262
YDR101C	113.3278
YDR102C	9.29916
YDR103W	25.0205
YDR104C	13.5876
YDR105C	35.588
YDR106W	4.09325
YDR107C	22.214
YDR108W	13.83943
YDR109C	17.2211
YDR110W	22.24985
YDR111C	89.3606
YDR112W	0
YDR113C	9.63903
YDR114C	1.55396
YDR115W	86.5301
YDR116C	53.4653
YDR117C	26.3002
YDR118W	5.47326
YDR118W-A	3.913
YDR119W	59.67312
YDR119W-A	5.09504
YDR120C	47.1371
YDR121W	39.3616
YDR122W	44.0665
YDR123C	18.33819
YDR124W	9.51815
YDR125C	8.18872
YDR126W	14.94406
YDR127W	71.3705
YDR128W	36.0877
YDR129C	158.1146
YDR130C	14.22249
YDR131C	11.4837311488
YDR132C	13.64439
YDR133C	143.8061
YDR135C	99.0883
YDR136C	1.90853
YDR137W	20.1165
YDR138W	22.4274
YDR139C	139.8564
YDR140W	51.1198
YDR141C	34.2733
YDR142C	21.78473
YDR143C	43.9291
YDR144C	46.3903
YDR145W	28.37316
YDR146C	14.3843
YDR147W	18.01782
YDR148C	72.8827
YDR149C	16.2323
YDR150W	27.5764
YDR151C	32.5158
YDR152W	89.4456
YDR153C	36.6144
YDR154C	3578.029
YDR155C	100.867
YDR156W	309.597
YDR157W	4.51341
YDR158W	273.749
YDR159W	19.4318
YDR160W	15.9633
YDR161W	52.6153
YDR162C	20.80964
YDR163W	17.4557
YDR164C	31.71976
YDR165W	66.1219
YDR166C	18.1915
YDR167W	20.91015
YDR168W	101.3975
YDR169C	16.54317
YDR169C-A	91.0876
YDR170C	52.0165
YDR170W-A	11.372
YDR171W	31.9874
YDR172W	135.91561
YDR173C	19.4808
YDR174W	249.656
YDR175C	40.8259
YDR176W	21.11007
YDR177W	115.406
YDR178W	33.175913
YDR179C	6.742034
YDR179W-A	13.2748
YDR180W	20.4485
YDR181C	17.37403
YDR182W	43.257600440773
YDR182W-A	3.03496
YDR183C-A	0.58445
YDR183W	22.7817
YDR184C	51.0299
YDR185C	19.47005
YDR186C	29.4188
YDR187C	31.765
YDR188W	234.2982
YDR189W	46.3455
YDR190C	98.2688
YDR191W	13.30072
YDR192C	27.09573
YDR193W	4.72018
YDR194C	109.112
YDR194W-A	2.69959
YDR195W	10.1387
YDR196C	39.4517
YDR197W	24.28173
YDR198C	24.83376
YDR199W	0.744801
YDR200C	16.4168
YDR201W	26.91138
YDR202C	18.89364
YDR203W	25.1279
YDR204W	67.6636
YDR205W	23.3011
YDR206W	39.4929
YDR207C	10.4628
YDR208W	38.5113
YDR209C	64.5596
YDR210C-C	9.24895
YDR210C-D	38.2936
YDR210W	27.2187
YDR210W-A	1.30157
YDR210W-B	11.3159
YDR211W	82.0456
YDR212W	214.5934
YDR213W	16.7568000005513
YDR214W	732.808
