gene	tpm
YBL064C	38.5868
YBL065W	2.41935
YBL066C	8.9833
YBL067C	43.6025
YBL068W	51.9645
YBL068W-A	10.6351
YBL069W	18.0286
YBL070C	12.03
YBL071C	22.3445
YBL071C-B	7.28791
YBL071W-A	63.8294
YBL072C	1090.696
YBL073W	2.10297
YBL074C	8.16576
YBL075C	11.05887
YBL076C	436.9362
YBL077W	33.4486
YBL078C	20.31499
YBL079W	48.3003
YBL080C	7.964789
YBL081W	6.43155
YBL082C	24.841011009
YBL083C	5.82101
YBL084C	10.7902
YBL085W	21.789314
YBL086C	12.6636
YBL087C	1448.8453
YBL088C	9.17935
YBL089W	17.28312
YBL090W	32.3445
YBL091C	110.9538
YBL091C-A	22.7678
YBL092W	1643.571
YBL093C	49.0741
YBL094C	0
YBL095W	15.2143
YBL096C	9.83241
YBL097W	7.05445
YBL098W	13.3561
YBL099W	133.9759
YBL100C	0
YBL100W-A	0
YBL100W-B	5.74509
YBL100W-C	186.882
YBL101C	17.08
YBL102W	62.9927
YBL103C	12.977932
YBL104C	16.2433
YBL105C	28.833000004146
YBL106C	13.9381
YBL107C	17.62274
YBL107W-A	51.8652
YBL108C-A	0
YBL108W	0.511437
YBL109W	0
YBL111C	4.61865
YBL112C	2.84506
YBL113C	7.21191
YBL113W-A	0
YBR001C	13.24665
YBR002C	48.6269
YBR003W	30.37004
YBR004C	25.2507
YBR005W	33.73433
YBR006W	11.53422
YBR007C	8.36545
YBR008C	14.17135
YBR009C	501.102
YBR010W	457.935
YBR011C	823.904
YBR012C	25.2951
YBR012W-A	29.3452
YBR012W-B	15.8133
YBR013C	15.3015
YBR014C	33.01395
YBR015C	108.3393
YBR016W	52.6013
YBR017C	67.19
YBR018C	1.97297
YBR019C	3.10843
YBR020W	0
YBR021W	10.39395
YBR022W	21.47541
YBR023C	54.5035
YBR024W	7.95898
YBR025C	514.509
YBR026C	46.61187
YBR027C	0
YBR028C	24.10632
YBR029C	54.8672
YBR030W	19.09056
YBR031W	1275.74
YBR032W	14.0851
YBR033W	4.65496
YBR034C	153.093
YBR035C	89.7989
YBR036C	89.9256
YBR037C	30.4623
YBR038W	24.37143
YBR039W	98.7282
YBR040W	2.56635
YBR041W	46.5047
YBR042C	33.6923
YBR043C	13.0755000565658
YBR044C	14.266
YBR045C	1.95775
YBR046C	19.51958
YBR047W	6.41452
YBR048W	1405.153
YBR049C	31.0218169
YBR050C	3.355935
YBR051W	0.759099
YBR052C	77.1792
YBR053C	33.67624
YBR054W	38.9494
YBR055C	18.96706
YBR056C-B	0.419574
YBR056W	32.898500768201
YBR056W-A	21.3248
YBR057C	24.8094000605273
YBR058C	36.7999
YBR058C-A	70.6296
YBR059C	32.8727
YBR060C	19.37534
YBR061C	40.8684
YBR062C	33.2846
YBR063C	13.08628
YBR064W	0
YBR065C	7.1629
YBR066C	17.02972
YBR067C	253.7367
YBR068C	171.5
YBR069C	129.331
YBR070C	26.1832
YBR071W	43.7043
YBR072C-A	2.04069
YBR072W	17.80193
YBR073W	38.4806
YBR074W	47.3877
YBR076C-A	3.248626
YBR076W	0
YBR077C	31.7302
YBR078W	666.7176
YBR079C	122.6900505566
YBR080C	52.8918
YBR081C	16.2708
YBR082C	252.2515
YBR083W	30.0069
YBR084C-A	1630.119
YBR084W	143.7961
YBR085C-A	106.8585
YBR085W	12.63192
YBR086C	102.97726
YBR087W	35.6007
YBR088C	109.3141
YBR089C-A	47.455900697683
YBR089W	10.66679
YBR090C	10.8355
YBR091C	26.20817
YBR092C	188.6838
YBR093C	4.97429
YBR094W	21.87381
YBR095C	18.38517
YBR096W	85.465659
YBR097W	11.9814
YBR098W	4.466632
YBR099C	0
YBR101C	69.4415
YBR102C	15.4506000004639
YBR103C-A	0
YBR103W	13.36374
YBR104W	30.6662
YBR105C	50.6711
YBR106W	333.4462
YBR107C	14.57835
YBR108W	8.24106
YBR109C	209.1009
YBR109W-A	0.362036
YBR110W	39.5961
YBR111C	109.313
YBR111W-A	22.42187
YBR112C	22.2476
YBR113W	23.7962
YBR114W	17.57402
YBR115C	58.3849
YBR116C	3.65449
YBR117C	4.61803
YBR118W	9473.91
YBR119W	8.97674
YBR120C	10.65963
YBR121C	252.173
YBR121C-A	159.124
YBR122C	60.5693
YBR123C	12.62832
YBR124W	3.15027
YBR125C	24.59542
YBR126C	96.1949
YBR126W-A	340.894
YBR126W-B	120.5786
YBR127C	573.026
YBR128C	4.09472
YBR129C	27.4677
YBR130C	33.2833
YBR131C-A	0
YBR131W	10.23994
YBR132C	16.64466
YBR133C	30.7824
YBR134W	0.464385
YBR135W	84.3451
YBR136W	13.1772
YBR137W	38.6426
YBR138C	5.03379
YBR139W	40.4274
YBR140C	31.2145
YBR141C	13.8066
YBR141W-A	2.51628
YBR142W	50.651705708
YBR143C	228.5227
YBR144C	3.16012
YBR145W	14.68943
YBR146W	54.7949
YBR147W	1.873735
YBR148W	1.24589
YBR149W	116.5504
YBR150C	10.2948
YBR151W	132.7001
YBR152W	8.07001
YBR153W	22.72082
YBR154C	112.6496
YBR155W	30.1814
YBR156C	6.73814
YBR157C	30.1248
YBR158W	191.2763
YBR159W	114.3633
YBR160W	37.56605
YBR161W	14.18723
YBR162C	326.561
YBR162W-A	82.8042
YBR163W	15.52434
YBR164C	71.1404
YBR165W	28.7545
YBR166C	31.7544
YBR167C	17.00345
YBR168W	13.0059
YBR169C	19.2766
YBR170C	30.1934
YBR171W	88.1487
YBR172C	32.2902
YBR173C	120.9505
YBR174C	0
YBR175W	32.8056
YBR176W	15.48422
YBR177C	47.887
YBR178W	0.764955
YBR179C	14.3235
YBR180W	2.66966
YBR181C	1469.8849
YBR182C	5.37376
YBR182C-A	7.94019
YBR183W	10.75613
YBR184W	2.18826
YBR185C	26.0722
YBR186W	1.74189
YBR187W	73.85959
YBR188C	26.3548
YBR189W	2299.557
YBR190W	0.857604
YBR191W	2305.2335
YBR191W-A	74.3535
YBR192W	22.49485
YBR193C	21.06954
YBR194W	16.1297
YBR195C	18.98995
YBR196C	1313.15
YBR196C-A	4.20563
YBR196C-B	280.165
YBR197C	24.6899
YBR198C	19.623800259618
YBR199W	80.62023
YBR200W	26.982111
YBR200W-A	7.76097
YBR201C-A	1.997540111905
YBR201W	15.7473008
YBR202W	36.53647484
YBR203W	7.04283
YBR204C	15.913654
YBR205W	49.2906
YBR206W	58.493129
YBR207W	43.5236
YBR208C	22.151
YBR209W	6.41187
YBR210W	39.965692
YBR211C	19.9958
YBR212W	22.8336
YBR213W	3.58192
YBR214W	14.18347
YBR215W	7.89178
YBR216C	16.501654
YBR217W	11.0723
YBR218C	110.2546
YBR219C	0.602786
YBR220C	24.4934
YBR221C	229.9033
YBR221W-A	0
YBR222C	50.3354
YBR223C	9.07701613
YBR223W-A	0
YBR224W	0.563536
YBR225W	10.5691
YBR226C	11.2133
YBR227C	22.1393
YBR228W	12.26507
YBR229C	48.7858
YBR230C	44.6874
YBR230W-A	11.31339
YBR231C	8.8021
YBR232C	7.05737
YBR233W	10.87767
YBR233W-A	33.1949
YBR234C	92.9911
YBR235W	21.4184
YBR236C	30.3645
YBR237W	7.8701
YBR238C	36.80516
YBR239C	9.37268
YBR240C	3.1096
YBR241C	11.37499
YBR242W	19.21920163489
YBR243C	26.5003
YBR244W	123.5285
YBR245C	32.8238
YBR246W	43.3302
YBR247C	56.3539
YBR248C	53.6054
YBR249C	230.0031
YBR250W	1.03654
YBR251W	20.33200628245
YBR252W	65.3803
YBR253W	29.445
YBR254C	37.1508
YBR255C-A	15.70717
YBR255W	8.87298
YBR256C	61.29044
YBR257W	13.67391
YBR258C	11.7067
YBR259W	10.600534
YBR260C	20.74446
YBR261C	65.383665828
YBR262C	47.95415
YBR263W	202.5225
YBR264C	20.771069
YBR265W	69.571
YBR266C	1.73784
YBR267W	45.0333
YBR268W	64.5324
YBR269C	40.1793
YBR270C	5.54473
YBR271W	30.6276
YBR272C	19.199336
YBR273C	27.0144746549
YBR274W	18.56866
YBR275C	13.7574
YBR276C	29.5015687
YBR277C	1.11156
YBR278W	12.46948
YBR279W	31.76956
YBR280C	9.06246
YBR281C	21.35567
YBR282W	28.06705
YBR283C	188.177
YBR284W	2.12334
YBR285W	3.10783
YBR286W	577.697
YBR287W	74.3634
YBR288C	26.59058
YBR289W	7.93758168148
YBR290W	28.71608
YBR291C	14.40994
YBR292C	3.25696
YBR293W	15.8433
YBR294W	7.61128
YBR295W	9.74717
YBR296C	1.62057
YBR296C-A	25.3399
YBR297W	9.91155
YBR298C	10.6334
YBR298C-A	1.78052
YBR299W	3.42853
YBR300C	1.62963
YBR301W	3.83934
YBR302C	42.4239
YCL001W	101.8932
YCL001W-A	3.48116
YCL001W-B	9.12681
YCL002C	28.7883
YCL004W	7.09329
YCL005W	23.67087
YCL005W-A	287.966
YCL007C	0
YCL008C	10.3784
YCL009C	202.1363
YCL010C	7.41606
YCL011C	91.5034
YCL012C	26.02592
YCL014W	21.6711
YCL016C	10.60113
YCL017C	82.9099
YCL018W	0
YCL019W	18.1833
YCL020W	0
YCL021W-A	69.5585
YCL022C	3.50352
YCL023C	2.44471
YCL024W	10.9605
YCL025C	18.82853
YCL026C-A	2.63826
YCL026C-B	6.19093
YCL027W	15.7562
YCL028W	96.9289
YCL029C	17.01382
YCL030C	67.5471
YCL031C	68.1515335273
YCL032W	14.68177
YCL033C	40.08754
YCL034W	41.0722
YCL035C	92.043
YCL036W	25.11017
YCL037C	70.2375
YCL038C	9.11661
YCL039W	7.5147
YCL040W	80.8744
YCL041C	0.894299
YCL042W	2.62448
YCL043C	670.391
YCL044C	7.02212
YCL045C	97.87358
YCL046W	1.71281
YCL047C	22.48674
YCL048W	0.184876
YCL048W-A	1.11947
YCL049C	27.0347
YCL050C	157.7176
YCL051W	17.80908
YCL052C	36.34127
YCL054W	40.09362
YCL054W-A	120.541
YCL055W	34.7772
YCL056C	18.0078
YCL057C-A	64.9913
YCL057W	66.9006
YCL058C	2.53354
YCL058W-A	3.958082
YCL059C	68.5755
YCL061C	9.04395
YCL063W	23.24143
YCL064C	153.9771
YCL065W	0
YCL066W	0
YCL067C	7.28559
YCL068C	0
YCL069W	0
YCL073C	0
YCL076W	0
YCR001W	4.63484
YCR002C	63.6174
YCR003W	30.26187
YCR004C	134.0418
YCR005C	66.32836
YCR006C	13.7009
YCR007C	4.93178000073181
YCR008W	47.3448
YCR009C	120.322
YCR010C	1.33546
YCR011C	44.3321620151
YCR012W	3383.5
YCR013C	0
YCR014C	8.32802
YCR015C	12.1123
YCR016W	28.3164
YCR017C	75.3095
YCR018C	67.4532
YCR018C-A	68.767
YCR019W	14.29425
YCR020C	1.54441
YCR020C-A	48.7295
YCR020W-B	14.6008
YCR021C	16.89625
YCR022C	3.62359
YCR023C	20.237
YCR024C	10.45729
YCR024C-A	546.27
YCR024C-B	164.38
YCR025C	3.61191
YCR026C	30.08209
YCR027C	21.85515
YCR028C	19.86037
YCR028C-A	226.5899
YCR030C	14.23616
YCR031C	2273.405
YCR032W	11.5096
YCR033W	24.7041
YCR034W	96.1934
YCR035C	42.80278
YCR036W	52.9844
YCR037C	26.3135
YCR038C	4.85103
YCR038W-A	0
YCR039C	7.28559
YCR040W	0
YCR041W	15.5299
YCR042C	13.7315
YCR043C	80.4718
YCR044C	45.0141
YCR045C	1.31003
YCR045W-A	10.03637
YCR046C	64.9514
YCR047C	22.42025
YCR047W-A	0
YCR048W	42.21199
YCR049C	20.5324
YCR050C	0
YCR051W	70.3922
YCR052W	33.23818
YCR053W	225.1476
YCR054C	17.53209
YCR057C	81.86252222
YCR059C	43.54495
YCR060W	84.7391
YCR061W	18.5567
YCR063W	5.8408
YCR064C	3.31369
YCR065W	21.01424
YCR066W	7.933518
YCR067C	39.2622
YCR068W	10.6742
YCR069W	51.7004
YCR071C	37.6566
YCR072C	47.6409
YCR073C	10.6384
YCR073W-A	43.64423
YCR075C	15.9761000533383
YCR075W-A	23.90357
YCR076C	18.7498
YCR077C	65.9124
YCR079W	19.4595
YCR081C-A	0
YCR081W	10.7094
YCR082W	132.3003
YCR083W	41.117
YCR084C	82.3753
YCR085W	1.01575
YCR086W	15.8607
YCR087C-A	33.23725
YCR087W	37.4738
YCR088W	113.282
YCR089W	7.20778
YCR090C	45.0725
YCR091W	3.030070064291
YCR092C	11.4458
YCR093W	64.5682
YCR094W	33.5544
YCR095C	13.80967
YCR095W-A	4.82857
YCR096C	12.5351
YCR097W	26.25954
YCR097W-A	0
YCR098C	2.14828
YCR099C	8.74533
YCR100C	10.5913
YCR101C	8.34053
YCR102C	10.75444
YCR102W-A	6.4599
YCR104W	1.52991
YCR105W	5.17098
YCR106W	12.7366
YCR107W	19.4519
YCR108C	0
YDL001W	12.8625388
YDL002C	24.2536
YDL003W	26.011
YDL004W	70.746766
YDL005C	13.17933
YDL006W	27.86808
YDL007C-A	0
YDL007W	92.2495
YDL008W	38.1572
YDL009C	2.85821
YDL010W	17.21851
YDL011C	14.2942
YDL012C	82.0312
YDL013W	14.82007
YDL014W	290.198
YDL015C	176.42151
YDL016C	1.15654
YDL017W	12.63308
YDL018C	30.4781
YDL019C	26.4580000130991
YDL020C	39.8609
YDL021W	4.74736
YDL022C-A	1.71584
YDL022W	74.3029
YDL023C	28.4192
YDL024C	2.348289
YDL025C	13.76314
YDL025W-A	0
YDL026W	0.829399
YDL027C	15.53286
YDL028C	11.2894000170287
YDL029W	126.3749
YDL030W	13.98062
YDL031W	44.6626
YDL032W	2.21544
YDL033C	18.46821
YDL034W	25.7022
YDL035C	22.2105
YDL036C	19.803977
YDL037C	46.1867
YDL039C	63.6057
YDL040C	80.5015431998
YDL041W	1.16529
YDL042C	20.6244000005
YDL043C	17.13104
YDL044C	9.06658
YDL045C	27.1634
YDL045W-A	53.3764
YDL046W	113.04799
YDL047W	54.9629
YDL048C	21.0582
YDL049C	9.07942
YDL050C	52.2332
YDL051W	210.389
YDL052C	65.6905
YDL053C	31.776729
YDL054C	18.951100036348
YDL055C	1288.348
YDL056W	11.8186
YDL057W	7.566416
YDL058W	25.2342
YDL059C	8.97363
YDL060W	48.5375
YDL061C	174.634
YDL062W	23.4175
YDL063C	54.5709
YDL064W	103.46416
YDL065C	11.4024
YDL066W	176.7188
YDL067C	92.5856
YDL068W	2.3117
YDL069C	5.9747
YDL070W	38.0009
YDL071C	0.17022
YDL072C	102.6619
YDL073W	18.72
YDL074C	35.54318
YDL075W	2138.352
YDL076C	27.89
YDL077C	15.4121
YDL078C	97.2992
YDL079C	8.53102
YDL080C	15.282388
YDL081C	2147.98
YDL082W	1060.3003
YDL083C	1792.8456
YDL084W	390.319
YDL085C-A	56.65838
YDL085W	0
YDL086C-A	19.898300000912
YDL086W	58.7539
YDL087C	14.65257
YDL088C	21.21779
YDL089W	12.53585
YDL090C	18.1932
YDL091C	11.71773
YDL092W	108.6429
YDL093W	21.9606
YDL094C	0.353149
YDL095W	181.2016
YDL096C	74.6652
YDL097C	84.8762
YDL098C	11.2879
YDL099W	18.81268
YDL100C	237.578
YDL101C	11.5461000770119
YDL102W	21.8203
YDL103C	41.7536
YDL104C	5.25191
YDL105W	8.22457
YDL106C	14.88974
YDL107W	7.9137700119757
YDL108W	22.60685
YDL109C	6.02295
YDL110C	22.6565
YDL111C	98.529
YDL112W	42.2541
YDL113C	12.42709
YDL114W	0.340061
YDL114W-A	1.40406
YDL115C	15.43034
YDL116W	36.7876772
YDL117W	27.6854
YDL118W	2.1164
YDL119C	10.38730116795
YDL120W	43.9397
YDL121C	95.9868
YDL122W	43.0517
YDL123W	18.628705
YDL124W	182.0077
YDL125C	222.4805
YDL126C	353.014
YDL127W	31.3706
YDL128W	69.5549
YDL129W	15.62455
YDL130W	1641.635
YDL130W-A	23.262
YDL131W	97.4891
YDL132W	45.3251
YDL133C-A	527.933
YDL133W	22.50543
YDL134C	79.9655
YDL135C	63.4848
YDL136W	1093.3375
YDL137W	124.065
YDL138W	10.6895
YDL139C	8.36398
YDL140C	95.8397
YDL141W	30.5123
YDL142C	18.66814
YDL143W	145.934
YDL144C	41.9805
YDL145C	172.9841
YDL146W	8.20698
YDL147W	120.5586
YDL148C	33.7469
YDL149W	6.97913
YDL150W	32.29978
YDL151C	3.57267
YDL152W	0
YDL153C	23.882
YDL154W	4.19751
YDL155W	26.8727
YDL156W	6.62173
YDL157C	98.0378
YDL158C	0
YDL159C-B	0
YDL159W	14.33979
YDL159W-A	4.07495
YDL160C	115.174
YDL160C-A	25.75748
YDL161W	19.81456
YDL162C	0.333462
YDL163W	0
YDL164C	29.45696
YDL165W	56.0529
YDL166C	38.4693
YDL167C	40.7428737804
YDL168W	67.2403
YDL169C	3.32005
YDL170W	11.3161000210125
YDL171C	123.595
YDL172C	11.0294
YDL173W	59.4689
YDL174C	26.9998
YDL175C	11.35715
YDL176W	9.68169
YDL177C	11.42909
YDL178W	31.56991
YDL179W	37.4862
YDL180W	17.846298564
YDL181W	24.17034
YDL182W	127.7423
YDL183C	6.65713
YDL184C	226.088
YDL185C-A	1.38377
YDL185W	508.6938
YDL186W	3.2719
YDL187C	1.76256
YDL188C	49.03624
YDL189W	22.3358703
YDL190C	37.7696
YDL191W	1965.6913
YDL192W	421.66
YDL193W	37.74
YDL194W	8.95749
YDL195W	65.8739
YDL196W	0.207683
YDL197C	11.0325
YDL198C	34.36449
YDL199C	4.39099
YDL200C	13.52137
YDL201W	82.6426
YDL202W	32.3786
YDL203C	17.54527
YDL204W	6.6192
YDL204W-A	1.94769
YDL205C	56.6394
YDL206W	8.0126
YDL207W	17.50648116
YDL208W	222.306
YDL209C	12.76863
YDL210W	1.92253
YDL211C	7.47145
YDL212W	196.8903
YDL213C	44.1712
YDL214C	3.13264
YDL215C	22.39501
YDL216C	8.47893
YDL217C	22.3122950297
YDL218W	4.10547
YDL219W	49.4093
YDL220C	7.6416
YDL221W	9.68001
YDL222C	3.13324
YDL223C	5.26185
YDL224C	36.6631
YDL225W	31.51932
YDL226C	86.8987
YDL227C	38.2606
YDL228C	771.33
YDL229W	1846.773
YDL230W	12.145169
YDL231C	22.5629
YDL232W	54.016
YDL233W	7.70989
YDL234C	19.03443
YDL235C	90.99145
YDL236W	81.397
YDL237W	65.7334
YDL238C	8.83683
YDL239C	4.74219
YDL240C-A	0
YDL240W	23.6224
YDL241W	30.5534
YDL242W	2.47498
YDL243C	9.34443
YDL244W	1.06935
YDL245C	3.95926
YDL246C	3.44526
YDL247W	6.3138
YDL247W-A	15.9661
YDL248W	13.2959
YDR001C	37.0828
YDR002W	293.454
YDR003W	18.3327
YDR003W-A	14.2645
YDR004W	11.2277
YDR005C	20.84175
YDR006C	29.2677
YDR007W	39.7519
YDR008C	10.3794
YDR009W	3.082586
YDR010C	27.0309
YDR011W	253.036
YDR012W	684.366
YDR013W	22.8374
YDR014W	6.35888
YDR014W-A	0
YDR015C	1.49262
YDR016C	30.10708
YDR017C	30.2942
YDR018C	2.14745
YDR019C	28.43721
YDR020C	16.1274
YDR021W	18.59561
YDR022C	11.46998
YDR023W	404.096
YDR024W	0.3021
YDR025W	2143.9548
YDR026C	14.23748
YDR027C	15.817072
YDR028C	38.95022
YDR029W	35.3272
YDR030C	4.20641
YDR031W	14.84221
YDR032C	123.8969
YDR033W	751.281
YDR034C	17.79421
YDR034C-A	2863.69
YDR034C-C	17.2218
YDR034C-D	14.2864
YDR034W-B	2.33721
YDR035W	116.3688
YDR036C	24.05184
YDR037W	441.0738
YDR038C	41.2148
YDR039C	41.7109
YDR040C	50.2298
YDR041W	41.3399
YDR042C	5.63842
YDR043C	19.2654
YDR044W	73.3785
YDR045C	41.6655
YDR046C	61.407
YDR047W	52.9445
YDR048C	0
YDR049W	16.5058
YDR050C	2386.375
YDR051C	27.9356
YDR052C	20.8255
YDR053W	16.057
YDR054C	57.3857
YDR055W	68.3826
YDR056C	79.8009
YDR057W	16.16076
YDR058C	7.74108
YDR059C	16.9821
YDR060W	84.06469
YDR061W	26.37348
YDR062W	111.7942
YDR063W	55.0762
YDR064W	2711.03
YDR065W	12.95233
YDR066C	5.56434
YDR067C	11.5378
YDR068W	19.10564
YDR069C	11.897
YDR070C	5.5264
YDR071C	139.4237
YDR072C	55.4776
YDR073W	28.6799
YDR074W	33.92116
YDR075W	32.17827
YDR076W	4.34231
YDR077W	222.4693
YDR078C	7.40598
YDR079C-A	7.26131
YDR079W	38.5516
YDR080W	12.1662
YDR081C	16.4952
YDR082W	7.831896
YDR083W	26.9541000199414
YDR084C	15.9943
YDR085C	8.8191
YDR086C	113.4
YDR087C	64.1443
YDR088C	8.67572
YDR089W	16.6004
YDR090C	21.29881
YDR091C	166.1
YDR092W	92.78512
YDR093W	42.9332
YDR094W	44.1747
YDR095C	1.8345
YDR096W	12.6974
YDR097C	27.51008
YDR098C	98.2929
YDR098C-A	213.396
YDR098C-B	68.0977
YDR099W	121.538000000279
YDR100W	48.831
YDR101C	108.5015
YDR102C	4.92411
YDR103W	18.1944
YDR104C	6.64241
YDR105C	31.3239
YDR106W	3.00397
YDR107C	15.66529
YDR108W	12.96946
YDR109C	11.2956
YDR110W	14.20093
YDR111C	39.7737
YDR112W	0
YDR113C	13.13565
YDR114C	1.1359
YDR115W	61.8435
YDR116C	34.5833
YDR117C	24.2079
YDR118W	6.27348
YDR118W-A	7.36691
YDR119W	71.72233
YDR119W-A	3.08479
YDR120C	55.4845
YDR121W	29.2556
YDR122W	26.857
YDR123C	13.04245
YDR124W	6.7045400138524
YDR125C	5.16988
YDR126W	10.1473
YDR127W	77.0452
YDR128W	28.3419
YDR129C	131.23
YDR130C	9.17076
YDR131C	7.27701
YDR132C	14.06058
YDR133C	197.4145
YDR135C	94.5871
YDR136C	0.713732
YDR137W	18.1499
YDR138W	16.9668
YDR139C	114.3813
YDR140W	38.8308
YDR141C	29.2758
YDR142C	18.30231
YDR143C	41.5652
YDR144C	65.4026
YDR145W	25.72752
YDR146C	16.3645
YDR147W	15.07956
YDR148C	52.584
YDR149C	12.7698
YDR150W	26.5045
YDR151C	29.6043
YDR152W	75.4059
YDR153C	25.5952
YDR154C	1769.148
YDR155C	29.9046
YDR156W	165.565
YDR157W	4.07691
YDR158W	335.892
YDR159W	15.8865
YDR160W	11.9707
YDR161W	58.2818
YDR162C	14.64577
YDR163W	11.4036
YDR164C	23.20713
YDR165W	67.1916
YDR166C	15.1233
YDR167W	25.76328
YDR168W	63.2873
YDR169C	13.55663
YDR169C-A	49.5788
YDR170C	70.2368
YDR170W-A	7.63416
YDR171W	9.66686
YDR172W	142.2482
YDR173C	9.54333
YDR174W	165.4864
YDR175C	30.15144
YDR176W	15.34207
YDR177W	74.72
YDR178W	29.63336
YDR179C	4.02292
YDR179W-A	9.85124
YDR180W	15.7351
YDR181C	11.51073
YDR182W	45.45500621556
YDR182W-A	0.1964
YDR183C-A	0.261033
YDR183W	11.4041
YDR184C	31.1676
YDR185C	16.64738
YDR186C	23.8709
YDR187C	18.4724
YDR188W	161.9718
YDR189W	44.470403987
YDR190C	81.451
YDR191W	8.16803
YDR192C	19.28229
YDR193W	1.25295
YDR194C	73.6490000021753
YDR194W-A	0
YDR195W	8.01231
YDR196C	33.87689
YDR197W	17.28027
YDR198C	18.29594
YDR199W	0.459231
YDR200C	13.1062
YDR201W	19.32129
YDR202C	14.93504
YDR203W	18.2527
YDR204W	28.4366
YDR205W	16.91970310464
YDR206W	31.0257
YDR207C	8.26343
YDR208W	27.8861
YDR209C	61.3561
YDR210C-C	5.32422
YDR210C-D	21.4628
YDR210W	27.6052
YDR210W-A	1.56852
