gene	tpm
YAR019W-A	4.49836
YAR020C	10.9568
YAR023C	9.44593
YAR027W	36.8848736
YAR028W	13.45846
YAR029W	32.9696
YAR030C	5.81798
YAR031W	22.3448
YAR033W	18.1198
YAR035C-A	6.84513
YAR035W	5.36342
YAR042W	58.9234000492277
YAR047C	16.2237
YAR050W	7.01431
YAR053W	9.06699
YAR060C	15.0916
YAR064W	15.6546
YAR066W	11.2291
YAR068W	13.7261
YAR069C	6.81727
YAR070C	0
YAR071W	4.03374
YAR073W	0.0994837
YAR075W	0
YBL001C	227.915
YBL002W	727.34
YBL003C	200.913
YBL004W	110.892
YBL005W	36.3234
YBL005W-A	42.9887
YBL005W-B	206.101
YBL006C	62.45124
YBL006W-A	0
YBL007C	123.7038
YBL008W	28.3624
YBL008W-A	3.37234
YBL009W	21.23952
YBL010C	20.44767
YBL011W	68.3324
YBL012C	20.268
YBL013W	10.5918
YBL014C	41.7978160669
YBL015W	31.4844
YBL016W	37.0042
YBL017C	80.3946
YBL018C	32.1425
YBL019W	14.37108
YBL020W	56.8998
YBL021C	35.3401
YBL022C	100.9455
YBL023C	33.2924
YBL024W	119.6546
YBL025W	19.2881
YBL026W	106.4716
YBL027W	1643.2177
YBL028C	118.9051
YBL029C-A	46.13806
YBL029W	17.1536
YBL030C	97.8637
YBL031W	14.18348
YBL032W	83.54464
YBL033C	62.6827
YBL034C	24.1062
YBL035C	20.29354
YBL036C	102.28954
YBL037W	15.4048
YBL038W	59.5294
YBL039C	272.346
YBL039C-A	24.5019
YBL039W-B	13.3963
YBL040C	105.1557
YBL041W	143.5112
YBL042C	75.599967497
YBL043W	6.56052
YBL044W	1.59771
YBL045C	80.3949
YBL046W	11.26212
YBL047C	93.4521
YBL048W	18.4125
YBL049W	50.5483
YBL050W	55.4103
YBL051C	27.17156
YBL052C	22.1021
YBL053W	3.27877
YBL054W	44.7446
YBL055C	57.8605
YBL056W	92.4893
YBL057C	113.03
YBL058W	101.86
YBL059C-A	72.0927
YBL059W	12.8833
YBL060W	14.09664
YBL061C	40.38134
YBL062W	19.9778
YBL063W	13.1805
YBL064C	112.8788
YBL065W	5.93523
YBL066C	17.8052
YBL067C	61.053
YBL068W	76.0695
YBL068W-A	21.0837
YBL069W	27.8864
YBL070C	15.8656
YBL071C	53.3758
YBL071C-B	4.08862
YBL071W-A	225.2425
YBL072C	747.984
YBL073W	14.8219
YBL074C	17.06381
YBL075C	27.36095
YBL076C	316.3885
YBL077W	22.3507
YBL078C	18.55146
YBL079W	79.0554
YBL080C	13.1284
YBL081W	6.34731
YBL082C	30.29210197794
YBL083C	10.9893
YBL084C	16.9632
YBL085W	32.41265
YBL086C	18.1055
YBL087C	1282.3451
YBL088C	22.3163
YBL089W	28.9332
YBL090W	53.9058
YBL091C	114.1118
YBL091C-A	43.3017
YBL092W	1121.8735
YBL093C	72.2579
YBL094C	0
YBL095W	32.74432
YBL096C	17.4172
YBL097W	10.3093
YBL098W	32.7892
YBL099W	166.1708
YBL100C	0
YBL100W-A	0
YBL100W-B	15.5074
YBL100W-C	249.048
YBL101C	26.2966
YBL102W	63.198
YBL103C	17.29675
YBL104C	24.9726
YBL105C	42.2550926
YBL106C	22.405
YBL107C	24.6004
YBL107W-A	53.6096
YBL108C-A	0
YBL108W	0
YBL109W	0
YBL111C	0.00115448
YBL112C	3.00084
YBL113C	10.9601
YBL113W-A	0
YBR001C	21.00547
YBR002C	63.6007
YBR003W	40.3726
YBR004C	26.7322
YBR005W	40.24646
YBR006W	34.7704
YBR007C	14.77362
YBR008C	18.9917
YBR009C	547.271
YBR010W	459.156
YBR011C	874.078
YBR012C	129.58
YBR012W-A	83.5651
YBR012W-B	63.3263
YBR013C	45.9527
YBR014C	57.831
YBR015C	140.918
YBR016W	55.3916
YBR017C	89.7635
YBR018C	4.4964
YBR019C	8.97669
YBR020W	4.05858
YBR021W	16.93039
YBR022W	28.7019
YBR023C	69.1665
YBR024W	14.4953
YBR025C	546.325
YBR026C	76.4888
YBR027C	0.191701
YBR028C	38.5386
YBR029C	73.8383
YBR030W	34.5748
YBR031W	903.95
YBR032W	38.05
YBR033W	13.7092
YBR034C	205.1831
YBR035C	115.5253
YBR036C	99.7792
YBR037C	40.8601
YBR038W	25.7254
YBR039W	93.7169
YBR040W	5.69435
YBR041W	42.4888
YBR042C	41.1823
YBR043C	30.8775
YBR044C	19.9727
YBR045C	6.85181
YBR046C	30.61478
YBR047W	13.49069
YBR048W	1072.573
YBR049C	28.14015
YBR050C	4.97771
YBR051W	0.942863
YBR052C	144.4462
YBR053C	65.4017
YBR054W	343.307
YBR055C	29.20102
YBR056C-B	0
YBR056W	40.17678
YBR056W-A	19.1668
YBR057C	30.032
YBR058C	46.095600105056
YBR058C-A	85.6453571898
YBR059C	59.3446
YBR060C	27.08691811
YBR061C	54.9019
YBR062C	47.1429
YBR063C	36.0933
YBR064W	0
YBR065C	25.57579
YBR066C	22.75156
YBR067C	261.152
YBR068C	135.924
YBR069C	158.64425933
YBR070C	38.7745
YBR071W	67.8911
YBR072C-A	5.07239
YBR072W	383.398
YBR073W	58.8568
YBR074W	65.4452
YBR076C-A	10.69622
YBR076W	0
YBR077C	39.7468
YBR078W	631.16
YBR079C	149.49228
YBR080C	56.6655
YBR081C	24.0321
YBR082C	335.5265
YBR083W	24.3187
YBR084C-A	1339.58
YBR084W	151.8234
YBR085C-A	342.1956
YBR085W	35.68436
YBR086C	111.4496
YBR087W	40.4807
YBR088C	85.79371
YBR089C-A	53.46213
YBR089W	14.29418
YBR090C	11.1238
YBR091C	57.3242
YBR092C	418.8207
YBR093C	15.7181
YBR094W	32.3785
YBR095C	23.00203
YBR096W	121.6563
YBR097W	20.1589
YBR098W	8.5698057
YBR099C	0
YBR101C	53.3494
YBR102C	22.8692
YBR103C-A	10.3537
YBR103W	20.04171
YBR104W	45.9968
YBR105C	105.3902
YBR106W	322.8057
YBR107C	27.0036
YBR108W	20.37745
YBR109C	270.1263
YBR109W-A	0.650742
YBR110W	53.4935
YBR111C	128.491
YBR111W-A	29.90714
YBR112C	28.9708
YBR113W	18.5393
YBR114W	47.6351
YBR115C	65.2815
YBR116C	7.90518
YBR117C	9.96136
YBR118W	9355.8
YBR119W	14.7469
YBR120C	15.45269
YBR121C	241.623
YBR121C-A	125.965
YBR122C	102.6093
YBR123C	18.19333369
YBR124W	0
YBR125C	41.59975
YBR126C	118.4903
YBR126W-A	526.503
YBR126W-B	260.207
YBR127C	548.32
YBR128C	6.93754
YBR129C	23.0208
YBR130C	31.5973
YBR131C-A	0
YBR131W	15.60193
YBR132C	15.7138
YBR133C	36.2971
YBR134W	1.17196
YBR135W	137.2875
YBR136W	25.5666
YBR137W	59.677
YBR138C	6.88376
YBR139W	94.0793
YBR140C	56.8516
YBR141C	25.3329
YBR141W-A	15.0469
YBR142W	72.46962
YBR143C	220.3657
YBR144C	2.55367
YBR145W	12.51722
YBR146W	74.1841
YBR147W	4.63877
YBR148W	4.80724
YBR149W	127.4834
YBR150C	10.1978
YBR151W	97.4593
YBR152W	16.1281
YBR153W	26.5606
YBR154C	138.6371
YBR155W	44.3156
YBR156C	12.233900161788
YBR157C	63.5467
YBR158W	250.2924
YBR159W	102.7496
YBR160W	71.7944
YBR161W	19.12494
YBR162C	246.635
YBR162W-A	87.635
YBR163W	28.06169
YBR164C	76.9379
YBR165W	26.0998
YBR166C	39.35552
YBR167C	25.7258
YBR168W	27.0842
YBR169C	40.2336
YBR170C	40.9951
YBR171W	105.5458
YBR172C	55.1359
YBR173C	127.1847
YBR174C	3.70445
YBR175W	46.1951
YBR176W	33.4893
YBR177C	67.2266
YBR178W	2.48568
YBR179C	24.211
YBR180W	6.26974
YBR181C	1283.599
YBR182C	13.3053
YBR182C-A	17.0609
YBR183W	12.47954
YBR184W	7.37413
YBR185C	37.5384
YBR186W	4.9004
YBR187W	114.08546
YBR188C	30.8673
YBR189W	1793.812
YBR190W	0.216618
YBR191W	1708.237
YBR191W-A	25.948
YBR192W	37.29458
YBR193C	38.0183
YBR194W	34.5012
YBR195C	31.43373
YBR196C	1046.836
YBR196C-A	3.27106
YBR196C-B	218.829
YBR197C	46.4669
YBR198C	28.339221
YBR199W	80.19799
YBR200W	44.68033
YBR200W-A	45.9654
YBR201C-A	10.1616
YBR201W	22.207406
YBR202W	44.3923000251708
YBR203W	16.3158
YBR204C	25.81015
YBR205W	53.9823
YBR206W	58.354973
YBR207W	51.7623
YBR208C	29.2455
YBR209W	13.9978
YBR210W	50.8425193028
YBR211C	20.2284
YBR212W	21.4307
YBR213W	4.34148
YBR214W	11.36901
YBR215W	11.9706
YBR216C	21.3134
YBR217W	23.467700148652
YBR218C	101.3419
YBR219C	0.823473
YBR220C	25.7787
YBR221C	195.9865
YBR221W-A	15.0917
YBR222C	69.06680764816
YBR223C	13.7804
YBR223W-A	0
YBR224W	1.7707
YBR225W	15.3474
YBR226C	13.2384
YBR227C	25.4243
YBR228W	22.751754833
YBR229C	72.8789
YBR230C	63.5718
YBR230W-A	7.89929
YBR231C	15.89431
YBR232C	6.75822
YBR233W	15.09352
YBR233W-A	51.5813
YBR234C	124.9769
YBR235W	30.9059113129
YBR236C	48.7104
YBR237W	13.45177
YBR238C	37.53602
YBR239C	17.07599
YBR240C	6.67199
YBR241C	28.6014
YBR242W	25.07374
YBR243C	27.95206
YBR244W	49.8364
YBR245C	40.3576
YBR246W	66.9628
YBR247C	84.2004
YBR248C	64.1752
YBR249C	231.6465
YBR250W	5.54249
YBR251W	33.169717
YBR252W	124.2653
YBR253W	49.4094
YBR254C	45.8502
YBR255C-A	14.74683
YBR255W	14.6479
YBR256C	98.4033
YBR257W	23.30251
YBR258C	17.4224
YBR259W	19.83457
YBR260C	29.6139
YBR261C	110.2779878
YBR262C	57.1938019391
YBR263W	160.7205
YBR264C	32.158655
YBR265W	77.9909
YBR266C	5.05469
YBR267W	78.4618
YBR268W	106.9679
YBR269C	40.2563
YBR270C	16.1126
YBR271W	43.3839
YBR272C	22.795100243217
YBR273C	33.9957
YBR274W	28.94142
YBR275C	22.0972
YBR276C	42.67478
YBR277C	0.955418
YBR278W	18.33403
YBR279W	38.9448
YBR280C	12.00772
YBR281C	24.69666
YBR282W	44.60599
YBR283C	158.495
YBR284W	5.3834
YBR285W	6.58056
YBR286W	479.04
YBR287W	88.5316
YBR288C	26.43771
YBR289W	13.4071299
YBR290W	28.90073
YBR291C	25.362
YBR292C	5.98651
YBR293W	23.1785
YBR294W	19.0738
YBR295W	19.6809
YBR296C	3.13359
YBR296C-A	18.915
YBR297W	9.15497
YBR298C	8.292958
YBR298C-A	1.7895
YBR299W	5.23003
YBR300C	1.67956
YBR301W	8.09752
YBR302C	24.8971
YCL001W	87.2961
YCL001W-A	5.43924
YCL001W-B	18.3164
YCL002C	28.8748
YCL004W	13.30784
YCL005W	29.44741
YCL005W-A	365.0883
YCL007C	0
YCL008C	14.9237
YCL009C	208.3841
YCL010C	24.80431
YCL011C	98.4549
YCL012C	53.64913
YCL014W	42.0498
YCL016C	22.3762
YCL017C	85.0755
YCL018W	0
YCL019W	48.6683
YCL020W	0.000282631
YCL021W-A	94.552
YCL022C	13.988
YCL023C	3.04099
YCL024W	14.7433
YCL025C	26.88448
YCL026C-A	10.57443
YCL026C-B	20.9512
YCL027W	6.67368
YCL028W	110.3345
YCL029C	29.6862
YCL030C	35.8432
YCL031C	72.732
YCL032W	18.18053
YCL033C	102.78683
YCL034W	51.241
YCL035C	218.1564
YCL036W	89.15
YCL037C	74.5603
YCL038C	15.91141
YCL039W	10.5065
YCL040W	112.2632
YCL041C	1.01883
YCL042W	6.14529
YCL043C	914.359
YCL044C	8.71821
YCL045C	116.5592
YCL046W	15.9173
YCL047C	49.6178
YCL048W	1.09045
YCL048W-A	18.7352
YCL049C	55.7724
YCL050C	152.1771
YCL051W	23.14571
YCL052C	48.6668
YCL054W	59.6772
YCL054W-A	221.468
YCL055W	23.4806
YCL056C	29.3578
YCL057C-A	118.5719
YCL057W	92.6002
YCL058C	2.90119
YCL058W-A	11.89432
YCL059C	80.5228
YCL061C	12.1359
YCL063W	30.08045
YCL064C	131.5544
YCL065W	0
YCL066W	0.0911533
YCL067C	11.7296
YCL068C	0
YCL069W	0
YCL073C	0
YCL076W	0
YCR001W	14.258
YCR002C	56.9846
YCR003W	42.2773
YCR004C	175.1879
YCR005C	133.9303
YCR006C	18.8987
YCR007C	16.90218
YCR008W	87.0766
YCR009C	119.3343
YCR010C	3.09411
YCR011C	59.80789144
YCR012W	4446.5
YCR013C	0
YCR014C	17.9681
YCR015C	20.4394
YCR016W	41.8131
YCR017C	73.7804
YCR018C	147.374
YCR018C-A	132.801
YCR019W	19.45627
YCR020C	7.48743
YCR020C-A	50.5099
YCR020W-B	29.69503
YCR021C	25.2531
YCR022C	3.96067
YCR023C	30.4211
YCR024C	17.90113
YCR024C-A	524.477
YCR024C-B	178.821
YCR025C	7.20189
YCR026C	46.37755
YCR027C	30.844
YCR028C	36.82708
YCR028C-A	212.0789
YCR030C	17.05065
YCR031C	1921.555
YCR032W	24.1248
YCR033W	41.8987
YCR034W	81.402
YCR035C	59.23972
YCR036W	75.5695
YCR037C	26.5468
YCR038C	6.96887
YCR038W-A	0
YCR039C	11.7296
YCR040W	0.0911533
YCR041W	17.6365
YCR042C	17.1628
YCR043C	108.5167
YCR044C	42.5807
YCR045C	2.01853
YCR045W-A	19.61295
YCR046C	126.281
YCR047C	37.0385
YCR047W-A	0
YCR048W	99.2323
YCR049C	52.7151
YCR050C	0
YCR051W	99.2316
YCR052W	43.3609
YCR053W	194.5402
YCR054C	25.7839
YCR057C	125.988424
YCR059C	71.2712
YCR060W	152.803
YCR061W	35.31294
YCR063W	12.63451
YCR064C	3.46284
YCR065W	28.3594
YCR066W	13.44499
YCR067C	46.6233
YCR068W	26.0058
YCR069W	71.6095
YCR071C	68.9365
YCR072C	83.7757
YCR073C	21.1869
YCR073W-A	80.1048
YCR075C	22.84603
YCR075W-A	44.36863
YCR076C	39.5438
YCR077C	73.8578
YCR079W	29.30414
YCR081C-A	0
YCR081W	16.602
YCR082W	206.9815
YCR083W	88.515
YCR084C	98.4552
YCR085W	2.40481
YCR086W	29.7327
YCR087C-A	62.6084
YCR087W	43.7343
YCR088W	128.177
YCR089W	7.37445
YCR090C	73.9944
YCR091W	6.825844
YCR092C	19.413
YCR093W	88.2193
YCR094W	39.4655
YCR095C	13.98607
YCR095W-A	4.60277
YCR096C	24.2389
YCR097W	28.98809
YCR097W-A	0
YCR098C	2.75753
YCR099C	11.8644
YCR100C	10.2298
YCR101C	11.3838
YCR102C	7.47541
YCR102W-A	12.3155
YCR104W	2.17497
YCR105W	7.434
YCR106W	15.6409
YCR107W	25.0857
YCR108C	0
YDL001W	20.219033
YDL002C	34.2978
YDL003W	37.81789
YDL004W	86.173196859
YDL005C	13.36274
YDL006W	36.8506
YDL007C-A	0.63783
YDL007W	84.7472
YDL008W	53.4726
YDL009C	1.70561
YDL010W	24.96191
YDL011C	14.7871
YDL012C	88.1606
YDL013W	25.746779
YDL014W	237.973
YDL015C	171.6989
YDL016C	1.546
YDL017W	18.11376
YDL018C	44.0575
YDL019C	46.9571000325203
YDL020C	36.3249
YDL021W	29.24864
YDL022C-A	2.41085
YDL022W	109.7763
YDL023C	35.0753
YDL024C	7.16268
YDL025C	19.84274
YDL025W-A	0
YDL026W	3.49814
YDL027C	20.70806
YDL028C	17.9733000015947
YDL029W	117.0976
YDL030W	18.47
YDL031W	71.4918
YDL032W	10.0594
YDL033C	31.8973
YDL034W	35.5345
YDL035C	35.4123
YDL036C	26.200507703
YDL037C	68.0474
YDL039C	98.9729
YDL040C	86.104548164
YDL041W	2.76537
YDL042C	32.24783
YDL043C	26.76554
YDL044C	17.00893
YDL045C	32.47188
YDL045W-A	82.198
YDL046W	110.210000002066
YDL047W	72.0817201
YDL048C	22.6462
YDL049C	33.3623
YDL050C	59.184
YDL051W	270.644
YDL052C	76.4356
YDL053C	53.3579
YDL054C	28.70741
YDL055C	1394.653
YDL056W	20.254
YDL057W	15.06298
YDL058W	38.9294
YDL059C	12.5339
YDL060W	71.723
YDL061C	114.813
YDL062W	41.7931
YDL063C	87.4317
YDL064W	142.5122
YDL065C	11.4339
YDL066W	146.882
YDL067C	108.3172
YDL068W	2.71986
YDL069C	10.3943
YDL070W	32.3292
YDL071C	1.01826
YDL072C	109.0549
YDL073W	31.2998
YDL074C	47.6653
YDL075W	1627.6051
YDL076C	44.3169
YDL077C	31.2028
YDL078C	99.6957
YDL079C	19.7381
YDL080C	33.53005
YDL081C	1839.842
YDL082W	872.327
YDL083C	1231.9871
YDL084W	326.738
YDL085C-A	81.75915
YDL085W	0
YDL086C-A	53.55953
YDL086W	82.317
YDL087C	40.0036
YDL088C	33.58819
YDL089W	12.83812
YDL090C	19.00936
YDL091C	17.54336
YDL092W	134.5334
YDL093W	34.7428
YDL094C	3.03905
YDL095W	218.7071
YDL096C	77.6926
YDL097C	84.1224
YDL098C	20.3297
YDL099W	24.9704
YDL100C	282.995
YDL101C	14.849508
YDL102W	33.2953
YDL103C	61.821
YDL104C	9.19763
YDL105W	13.89407
YDL106C	15.04879
YDL107W	15.10312
YDL108W	35.42029
YDL109C	15.0745
YDL110C	38.5549
YDL111C	132.699
YDL112W	45.8362
YDL113C	17.05274
YDL114W	2.0574
YDL114W-A	0.896205549746
YDL115C	18.53046
YDL116W	41.501198835
YDL117W	46.223
YDL118W	2.43115
YDL119C	17.6995
YDL120W	40.4029
YDL121C	105.2995
YDL122W	67.232
YDL123W	31.32941
YDL124W	333.793
YDL125C	248.9231
YDL126C	369.153
YDL127W	50.4282
YDL128W	70.7245
YDL129W	24.28887
YDL130W	1511.112
YDL130W-A	81.2241
YDL131W	147.3759
YDL132W	68.1274
YDL133C-A	390.095
YDL133W	30.8198
YDL134C	104.8941
YDL135C	81.6829
YDL136W	938.3225
YDL137W	123.231
YDL138W	22.3382
YDL139C	16.58384
YDL140C	108.081
YDL141W	36.4893
YDL142C	18.96911
YDL143W	155.1366
YDL144C	57.2437
YDL145C	184.1984
YDL146W	7.63106
YDL147W	111.8737
YDL148C	48.1368
YDL149W	12.2457
YDL150W	55.8056
YDL151C	8.97877
YDL152W	0.580711
YDL153C	26.80712
YDL154W	9.90955
YDL155W	44.9381
YDL156W	10.60114
YDL157C	148.3838
YDL158C	0
YDL159C-B	7.6465
YDL159W	20.6756
YDL159W-A	24.118
YDL160C	138.718
YDL160C-A	21.85272
YDL161W	16.13966
YDL162C	1.01517
YDL163W	3.42783
YDL164C	33.70533
YDL165W	58.7953
YDL166C	59.3755
YDL167C	60.013
YDL168W	98.7321
YDL169C	8.25915
YDL170W	23.03640463
YDL171C	82.6511
YDL172C	11.3112
YDL173W	69.2705
YDL174C	40.7308
YDL175C	18.80401
YDL176W	17.65857
YDL177C	23.27499
YDL178W	33.2835
YDL179W	67.9941
YDL180W	22.27174
YDL181W	106.1986
YDL182W	123.2804
YDL183C	14.80198
YDL184C	128.64
YDL185C-A	0
YDL185W	533.8026
YDL186W	5.30928
YDL187C	3.655354
YDL188C	59.733
YDL189W	30.2358
YDL190C	50.1589
YDL191W	1680.5118
YDL192W	381.707
YDL193W	46.6942
YDL194W	17.9486
YDL195W	64.415
YDL196W	0.632145
YDL197C	25.72403
YDL198C	37.7766
YDL199C	6.80863
YDL200C	23.6581
YDL201W	115.899
YDL202W	51.5446
YDL203C	29.54885
YDL204W	14.8811
YDL204W-A	25.3356
YDL205C	74.9778
YDL206W	17.27786
YDL207W	25.649461
YDL208W	247.8323
YDL209C	19.56116
YDL210W	4.1663
YDL211C	7.8490513
YDL212W	207.1623
YDL213C	64.1426
YDL214C	7.22059
YDL215C	42.2998
YDL216C	10.82911
YDL217C	32.833399
YDL218W	12.0096
YDL219W	64.3588
YDL220C	15.8251
YDL221W	17.2184
YDL222C	11.2063
YDL223C	14.0538
YDL224C	41.7357
YDL225W	36.57501
YDL226C	100.5135
YDL227C	37.8488
YDL228C	551.237
YDL229W	1128.113
YDL230W	17.58078
YDL231C	31.4981
YDL232W	58.1431
YDL233W	10.155695
YDL234C	23.141503
YDL235C	148.0725
YDL236W	89.3479
YDL237W	88.6456
YDL238C	16.7111
YDL239C	9.82152
YDL240C-A	8.54955
YDL240W	23.7052
YDL241W	22.37062
YDL242W	3.80998
YDL243C	16.94938
YDL244W	2.20436
YDL245C	10.0507
YDL246C	7.05042
YDL247W	15.9869
YDL247W-A	22.9486
YDL248W	8.10834
YDR001C	95.9869
YDR002W	366.769
YDR003W	24.5297
YDR003W-A	14.79
YDR004W	17.548
YDR005C	29.0258
YDR006C	49.6005
YDR007W	66.2427
YDR008C	10.8018
YDR009W	6.76567
YDR010C	17.5938
YDR011W	133.566
YDR012W	695.673
YDR013W	34.2036
YDR014W	12.3519
YDR014W-A	6.43957
YDR015C	2.55334
YDR016C	29.5491
YDR017C	47.0772
YDR018C	7.52426
YDR019C	24.88907
YDR020C	24.5301
YDR021W	32.3232
YDR022C	20.47435
YDR023W	327.659
YDR024W	0.925656
YDR025W	1480.0635
YDR026C	27.5481459
YDR027C	19.55453
YDR028C	56.30477
YDR029W	51.9966
YDR030C	11.72228
YDR031W	29.3282
YDR032C	263.131
YDR033W	1031.751
YDR034C	31.9996
YDR034C-A	4166.14
YDR034C-C	36.4641
YDR034C-D	33.2028
YDR034W-B	6.26855
YDR035W	144.6819
YDR036C	35.8631
YDR037W	405.3859
YDR038C	63.2691
YDR039C	71.3297
YDR040C	82.3654
YDR041W	48.9225
YDR042C	14.61847
YDR043C	32.6862
YDR044W	64.7588
YDR045C	67.6706
YDR046C	48.9342
YDR047W	68.7143
YDR048C	0
YDR049W	30.2105
YDR050C	2065.907
YDR051C	37.0344
YDR052C	31.1218
YDR053W	32.8617
YDR054C	95.3248
YDR055W	144.0859
YDR056C	82.2049
YDR057W	23.2228174
YDR058C	19.26276
YDR059C	30.7225
YDR060W	116.885985
YDR061W	36.3952
YDR062W	115.1548
YDR063W	81.1419
YDR064W	2231.653
YDR065W	24.20064
YDR066C	13.9722
YDR067C	14.2056
YDR068W	18.7205
YDR069C	27.1734
YDR070C	18.01167
YDR071C	147.1092
YDR072C	45.05151
YDR073W	35.16324
YDR074W	33.509906
YDR075W	47.84557
YDR076W	11.0849
YDR077W	340.2861
YDR078C	11.8438
YDR079C-A	20.29881
YDR079W	67.3463
YDR080W	20.2837
YDR081C	20.767809
YDR082W	22.181949
YDR083W	38.132188263
YDR084C	20.8188
YDR085C	15.5034
YDR086C	96.9751
YDR087C	85.5399
YDR088C	11.7223
YDR089W	20.3761
YDR090C	31.4904
YDR091C	153.544
YDR092W	106.15123
YDR093W	47.7076
YDR094W	55.903897
YDR095C	2.9341
YDR096W	15.3671
YDR097C	32.7877
YDR098C	108.2853
YDR098C-A	257.995
YDR098C-B	67.0255
YDR099W	133.1798
YDR100W	50.3899
YDR101C	146.3919
YDR102C	7.28465
YDR103W	29.1269
YDR104C	13.1178
YDR105C	35.3958
YDR106W	3.62289
YDR107C	26.25536
YDR108W	18.15741
YDR109C	25.414
YDR110W	30.01452
YDR111C	82.9702
YDR112W	0
YDR113C	16.02243
YDR114C	1.60452
YDR115W	79.1813
YDR116C	51.9937
YDR117C	25.7051
YDR118W	8.05828
YDR118W-A	6.4709
YDR119W	70.2845
YDR119W-A	6.77082
YDR120C	68.0223
YDR121W	42.7589
YDR122W	48.2302
YDR123C	24.41382
YDR124W	14.18
YDR125C	11.3505
YDR126W	18.97876
YDR127W	110.218
YDR128W	43.1433
YDR129C	125.5691
YDR130C	16.84613
YDR131C	14.16028
YDR132C	17.90632
YDR133C	182.6084
YDR135C	100.749
YDR136C	2.84329
YDR137W	26.4955
YDR138W	23.6063
YDR139C	137.1579
YDR140W	45.83057
YDR141C	47.7347
YDR142C	21.61252
YDR143C	45.3963
YDR144C	75.9328
YDR145W	30.1836
YDR146C	21.0421
YDR147W	25.5225
YDR148C	47.4071
YDR149C	21.8684
YDR150W	38.6612
YDR151C	30.252
YDR152W	89.2903
YDR153C	35.4246
YDR154C	2231.815
YDR155C	178.039
YDR156W	190.967
YDR157W	8.29768
YDR158W	316.865
YDR159W	27.0772
YDR160W	23.1057
YDR161W	71.1772
YDR162C	22.84301
YDR163W	14.4934
YDR164C	31.22522
YDR165W	74.3441
YDR166C	20.3326
YDR167W	29.1888
YDR168W	69.544
YDR169C	16.33206
YDR169C-A	64.7838
YDR170C	79.4314
YDR170W-A	14.2554
YDR171W	13.0442
YDR172W	170.9504
YDR173C	16.272
YDR174W	169.7943
YDR175C	41.5086
YDR176W	21.82584
YDR177W	98.4074
YDR178W	37.3712
YDR179C	8.3575369
YDR179W-A	15.94773
YDR180W	24.9306
YDR181C	17.21111
YDR182W	43.39257
YDR182W-A	2.27275
YDR183C-A	0.195913
YDR183W	19.83536
YDR184C	51.3964
YDR185C	23.30581
YDR186C	37.451
YDR187C	31.9688
YDR188W	217.0168
YDR189W	56.556229
YDR190C	90.1254
YDR191W	14.37657
YDR192C	28.18937
YDR193W	0
YDR194C	93.1461000060088
YDR194W-A	2.43738
YDR195W	10.931451
YDR196C	44.3581
YDR197W	26.8655
YDR198C	29.4814
YDR199W	0
YDR200C	19.6821
YDR201W	24.70252
YDR202C	17.75948
YDR203W	25.7834
YDR204W	54.0491
YDR205W	24.459100003703
YDR206W	55.4884
YDR207C	18.076
YDR208W	43.1474
YDR209C	67.6036
YDR210C-C	17.4493
YDR210C-D	56.7598
YDR210W	38.0993
YDR210W-A	2.00636
YDR210W-B	16.3233
YDR211W	95.9904
YDR212W	171.901
YDR213W	23.3946
YDR214W	392.871
